GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0040029,regulation of gene expression, epigeneti...,59,1,0.01,0.0098,0.0196
GO:0006325,chromatin organization,264,1,0.04,0.0435,0.0435
