OG1561287	56106
OG0471557	56108
OG0470793	56108
OG125965	56138
OG0175381	56138
OG3147520	56136
OG1030333	56136
OG0327644	56134
OG1984383	56142
OG0265052	56142
OG0468661	56142
OG1269776	56144
OG2283577	56144
OG277503	56144
OG0441065	56146
OG3330748	56146
OG528089	56146
OG1182112	56148
OG3217582	56148
OG1113306	56146
OG2186211	56148
OG3092432	56148
OG1761476	56148
OG0232079	56150
OG0350396	56150
OG1304311	56146
OG2186456	56146
OG0151873	56146
OG0162238	56146
OG0429297	56146
OG0468990	56146
OG2675153	56146
OG70568	56146
OG0469094	56146
OG2132057	56146
OG2401038	56146
OG0483843	56144
OG2581920	56144
OG43607	56144
OG0330795	56140
OG787153	56140
OG0451174	56140
OG1397794	56140
OG1505079	56140
OG0548899	56140
OG0418824	56138
OG0473191	56138
OG1329918	56138
OG626486	56138
OG1695545	56138
OG2509694	56138
OG0400744	56136
OG1301825	56136
OG391122	56136
OG1667843	56134
OG1855614	56134
OG0174719	56134
OG1246325	56134
OG28520	56134
OG3102849	56134
OG686163	56134
OG54183	56134
OG866286	56134
OG1420023	56132
OG2300884	56132
OG0442339	56130
OG2436093	56130
OG0210781	56130
OG0253036	56130
OG1781590	56130
OG2576648	56130
OG0247362	56134
OG0428526	56134
OG0487792	56134
OG1057529	56134
OG2564169	56134
OG0265578	56134
OG0475274	56134
OG1324660	56134
OG1834478	56134
OG2588390	56134
OG2938955	56134
OG3403161	56134
OG0295340	56102
OG2947488	56102
OG3282739	56102
OG0198766	56102
OG0243868	56102
OG1141	56102
OG1392669	56102
OG1486157	56102
OG1730814	56102
OG1939831	56102
OG2224526	56102
OG2930694	56102
OG3348961	56102
OG0212933	56102
OG0275574	56102
OG0473087	56102
OG0571191	56102
OG1793205	56102
OG3340715	56102
OG902243	56102
OG0332876	56102
OG1910246	56102
OG2088495	56102
OG2196885	56102
OG2800435	56102
OG610089	56102
OG876813	56102
OG0469296	56102
OG1140812	56102
OG2221155	56102
OG2253790	56102
OG421118	56102
OG851522	56102
OG0100897	56102
OG0138185	56102
OG0470956	56102
OG1041653	56102
OG125970	56102
OG1514709	56102
OG2132678	56102
OG2519905	56102
OG2742490	56102
OG3306981	56102
OG804943	56102
OG0468735	56102
OG0471845	56102
OG1289919	56102
OG363167	56102
OG512043	56102
OG551571	56102
OG0462555	56100
OG1181384	56100
OG1386383	56100
OG1500594	56100
OG185693	56100
OG221278	56100
OG2568798	56100
OG667273	56100
OG708155	56100
OG0121509	56098
OG0125116	56098
OG0327552	56098
OG0459598	56098
OG0471602	56098
OG1449953	56098
OG1514440	56098
OG1924298	56098
OG3235732	56098
OG3239324	56098
OG3306836	56098
OG3350784	56098
OG772242	56098
OG0190016	56098
OG0219479	56098
OG0225091	56098
OG0327757	56098
OG0470508	56098
OG0471502	56098
OG0532429	56098
OG1057499	56098
OG1818791	56098
OG1909219	56098
OG2145528	56098
OG2308287	56098
OG2610474	56098
OG2943464	56098
OG2995999	56098
OG3310605	56098
OG3327541	56098
OG371136	56098
OG442262	56098
OG0102970	56096
OG0454151	56096
OG0476217	56096
OG0521822	56096
OG1210918	56096
OG1363114	56096
OG1424272	56096
OG1713876	56096
OG1768474	56096
OG2082241	56096
OG2324287	56096
OG2890962	56096
OG0236324	56094
OG0322684	56094
OG0328235	56094
OG0470556	56094
OG0470983	56094
OG1565728	56094
OG1654652	56094
OG1697189	56094
OG2068109	56094
OG2076206	56094
OG2403039	56094
OG3026540	56094
OG3109028	56094
OG3142272	56094
OG3161369	56094
OG3345885	56094
OG3380135	56094
OG620310	56094
OG620657	56094
OG885380	56094
OG0361359	56094
OG0454580	56094
OG0469377	56094
OG0567760	56094
OG1497043	56094
OG1516222	56094
OG1803370	56094
OG1868814	56094
OG202000	56094
OG2354086	56094
OG2695410	56094
OG3257622	56094
OG3331406	56094
OG903651	56094
OG0086448	56096
OG0122038	56096
OG0265441	56096
OG0292459	56096
OG0300635	56096
OG0329257	56096
OG0471106	56096
OG0472554	56096
OG1351419	56096
OG1380815	56096
OG1686283	56096
OG1883492	56096
OG1893382	56096
OG1999288	56096
OG2251220	56096
OG2392802	56096
OG2563233	56096
OG2691593	56096
OG2765409	56096
OG3322017	56096
OG3390579	56096
OG522030	56096
OG642660	56096
OG0105735	56096
OG0139740	56096
OG0142022	56096
OG0200462	56096
OG0241602	56096
OG0294654	56096
OG0325492	56096
OG0340182	56096
OG0468419	56096
OG1085382	56096
OG1379787	56096
OG1564115	56096
OG1727701	56096
OG1749363	56096
OG2181318	56096
OG2197444	56096
OG2210773	56096
OG2231187	56096
OG2400195	56096
OG2468156	56096
OG3027336	56096
OG311703	56096
OG3284492	56096
OG3295665	56096
OG388038	56096
OG529708	56096
OG597793	56096
OG646558	56096
OG856153	56096
OG0141718	56094
OG0147229	56094
OG0240869	56094
OG0330060	56094
OG0470048	56094
OG0471401	56094
OG0485800	56094
OG0540266	56094
OG0542536	56094
OG1061261	56094
OG1263932	56094
OG1355888	56094
OG1374049	56094
OG1540811	56094
OG1684152	56094
OG1720344	56094
OG1724364	56094
OG1753141	56094
OG1998821	56094
OG2108530	56094
OG2136362	56094
OG2249431	56094
OG2284212	56094
OG2377459	56094
OG2427453	56094
OG2453072	56094
OG2711790	56094
OG3330572	56094
OG334741	56094
OG658056	56094
OG672414	56094
OG83260	56094
OG0096329	56084
OG0179612	56084
OG0208307	56084
OG0247115	56084
OG0303465	56084
OG0470714	56084
OG0531874	56084
OG0539186	56084
OG0574334	56084
OG1040378	56084
OG1059020	56084
OG1212554	56084
OG122203	56084
OG1354546	56084
OG1443495	56084
OG1453304	56084
OG1464073	56084
OG1566820	56084
OG1630651	56084
OG1803620	56084
OG1829638	56084
OG1883254	56084
OG198546	56084
OG2353846	56084
OG2468149	56084
OG2539589	56084
OG2599246	56084
OG2901256	56084
OG3047368	56084
OG3142254	56084
OG322879	56084
OG3268362	56084
OG328794	56084
OG397344	56084
OG427920	56084
OG499232	56084
OG610523	56084
OG614638	56084
OG711727	56084
OG721778	56084
OG764743	56084
OG880598	56084
OG942361	56084
OG969214	56084
OG972415	56084
OG0187048	56084
OG0198705	56084
OG0238524	56084
OG0311368	56084
OG0316091	56084
OG0328858	56084
OG0356210	56084
OG0468643	56084
OG0469078	56084
OG0470077	56084
OG0472444	56084
OG0482428	56084
OG0487086	56084
OG0561418	56084
OG1262616	56084
OG1315719	56084
OG132110	56084
OG1367640	56084
OG140537	56084
OG1480269	56084
OG1539489	56084
OG1553827	56084
OG1563678	56084
OG1697023	56084
OG1734507	56084
OG1778579	56084
OG1840954	56084
OG1900878	56084
OG1928166	56084
OG2080124	56084
OG2179378	56084
OG2364745	56084
OG2402710	56084
OG2486424	56084
OG2510592	56084
OG256336	56084
OG261430	56084
OG2901231	56084
OG299930	56084
OG3025186	56084
OG3128620	56084
OG3208506	56084
OG3215457	56084
OG330994	56084
OG3383793	56084
OG34382	56084
OG401847	56084
OG494033	56084
OG557986	56084
OG618577	56084
OG0026802	56080
OG0083254	56080
OG0088756	56080
OG0092832	56080
OG0111366	56080
OG0165953	56080
OG0236280	56080
OG0247598	56080
OG0275623	56080
OG0280906	56080
OG0311941	56080
OG0316408	56080
OG0317426	56080
OG0342210	56080
OG0468800	56080
OG0470415	56080
OG0473157	56080
OG0480564	56080
OG1066417	56080
OG1099105	56080
OG1106750	56080
OG1208944	56080
OG1256880	56080
OG1294715	56080
OG1329635	56080
OG1411145	56080
OG1445189	56080
OG1563196	56080
OG1755773	56080
OG1776721	56080
OG1814041	56080
OG1875132	56080
OG1960525	56080
OG1987110	56080
OG2027467	56080
OG2034813	56080
OG221286	56080
OG2306773	56080
OG2345060	56080
OG2445232	56080
OG2569761	56080
OG2701928	56080
OG2758861	56080
OG2814552	56080
OG2825446	56080
OG2886955	56080
OG2888821	56080
OG2957715	56080
OG3043841	56080
OG3218862	56080
OG3228944	56080
OG3288502	56080
OG3295003	56080
OG3359614	56080
OG4158	56080
OG537166	56080
OG555863	56080
OG732747	56080
OG822898	56080
OG853915	56080
OG909518	56080
OG0064254	56078
OG0087589	56078
OG0093785	56078
OG0123619	56078
OG0136297	56078
OG0140232	56078
OG0163258	56078
OG0244535	56078
OG0263659	56078
OG0280859	56078
OG0308737	56078
OG0322999	56078
OG0327739	56078
OG0328283	56078
OG0362490	56078
OG0365598	56078
OG0366580	56078
OG0405567	56078
OG0430311	56078
OG0457621	56078
OG0469761	56078
OG0482028	56078
OG0486212	56078
OG0508240	56078
OG0531666	56078
OG0533641	56078
OG0544401	56078
OG0547662	56078
OG1060275	56078
OG1136898	56078
OG1270894	56078
OG1327858	56078
OG1331343	56078
OG134726	56078
OG1371274	56078
OG1371557	56078
OG144523	56078
OG1497477	56078
OG1503669	56078
OG1641602	56078
OG1793929	56078
OG1823880	56078
OG1922981	56078
OG2045425	56078
OG2077432	56078
OG2087572	56078
OG2148337	56078
OG2148713	56078
