Number of groups present in all (48) species:	0
Number of proteins present in core groups:	0
Number of groups present in 60% of the species (28.799999999999997):	127
Number of proteins present in soft-core groups:	10679
Number of accesory groups:	1377737
Number of proteins present in accessory groups:	5905128
Number of exclusive groups:	2029324
Number of proteins present in exclusive groups:	2476367
