Number of groups present in all (48) species:	0
Number of proteins present in core groups:	0
Number of groups present in 80% of the species (38.400000000000006):	12
Number of proteins present in soft-core groups:	1561
Number of accesory groups:	1377852
Number of proteins present in accessory groups:	5914246
Number of exclusive groups:	2029324
Number of proteins present in exclusive groups:	2476367
