Number of groups present in all (48) species:	0
Number of proteins present in core groups:	0
Number of groups present in 50% of the species (24.0):	406
Number of proteins present in soft-core groups:	26501
Number of accesory groups:	1377458
Number of proteins present in accessory groups:	5889306
Number of exclusive groups:	2029324
Number of proteins present in exclusive groups:	2476367
