OG0134305	intersection	out.4.8_246, out.4.3_224, out.5.3_258, out.3.8_189, out.3.3_167, out.5.8_1822
OG0234340	disjoint	out.4.8_246, out.4.3_224, out.5.3_258, out.3.8_189, out.3.3_167
OG424543	disjoint	out.4.8_246, out.4.3_224, out.5.3_258
OG0053735	disjoint	out.4.8_246, out.4.3_224, out.5.3_258, out.3.8_189, out.3.3_167
OG0073452	disjoint	out.5.3_258
OG2711793	disjoint	out.4.8_246, out.4.3_224, out.3.8_189, out.3.3_167
OG0052256	disjoint	out.5.3_258
OG0203558	disjoint	out.4.8_246, out.4.3_224, out.5.3_258, out.3.8_189, out.3.3_167
OG2237569	disjoint	out.4.8_246, out.4.3_224, out.5.3_258, out.3.8_189
OG2063992	disjoint	out.4.8_246, out.4.3_224, out.5.3_258, out.3.8_189, out.3.3_167
OG2709775	disjoint	out.4.8_246, out.4.3_224, out.5.3_258, out.3.8_189
OG0248545	disjoint	out.3.8_189
OG492787	disjoint	out.4.8_246, out.4.3_224, out.5.3_258, out.3.8_189, out.3.3_167
OG0045751	disjoint	out.4.8_246, out.5.3_258
OG0073674	disjoint	out.4.8_246, out.4.3_224, out.5.3_258
OG1229432	disjoint	out.4.8_246, out.4.3_224, out.5.3_258
OG0031539	disjoint	out.5.3_258
OG0360134	disjoint	out.4.8_246, out.4.3_224, out.3.8_189
OG211556	disjoint	out.3.8_189
OG0340867	disjoint	out.4.8_246, out.4.3_224, out.5.3_258, out.3.8_189, out.3.3_167
OG0568946	disjoint	out.4.8_246, out.4.3_224, out.5.3_258, out.3.8_189
OG1451374	disjoint	out.4.8_246, out.4.3_224, out.5.3_258, out.3.8_189
OG1622640	disjoint	out.5.3_258
OG2087219	disjoint	out.4.8_246, out.4.3_224, out.5.3_258, out.3.8_189, out.3.3_167
OG0049667	disjoint	out.4.8_246, out.4.3_224, out.5.3_258, out.3.8_189
OG0342131	disjoint	out.4.8_246, out.4.3_224, out.5.3_258, out.3.8_189
OG304415	disjoint	out.4.3_224, out.3.8_189, out.3.3_167
OG0176785	disjoint	out.4.8_246, out.4.3_224, out.5.3_258, out.3.8_189, out.3.3_167
OG0166151	disjoint	out.4.8_246, out.4.3_224, out.5.3_258, out.3.8_189
OG2313687	disjoint	out.4.8_246, out.4.3_224, out.5.3_258, out.3.8_189, out.3.3_167
OG596065	disjoint	out.4.8_246, out.4.3_224, out.5.3_258, out.3.8_189, out.3.3_167
OG1602228	disjoint	out.4.3_224
OG0041176	disjoint	out.4.8_246, out.4.3_224, out.5.3_258, out.3.8_189
OG0214021	disjoint	out.4.8_246, out.4.3_224, out.5.3_258, out.3.8_189
OG0106166	disjoint	out.4.8_246, out.5.3_258
OG2025917	disjoint	out.4.8_246, out.4.3_224
OG2559721	disjoint	out.4.8_246, out.4.3_224, out.5.3_258, out.3.8_189, out.3.3_167
OG0142124	disjoint	out.4.8_246, out.4.3_224, out.5.3_258, out.3.8_189
OG271007	disjoint	out.4.8_246, out.4.3_224, out.5.3_258, out.3.8_189
OG2040394	disjoint	out.4.8_246, out.4.3_224, out.5.3_258, out.3.8_189
OG0251534	disjoint	out.4.8_246, out.4.3_224, out.5.3_258, out.3.8_189, out.3.3_167
OG2433204	disjoint	out.4.8_246, out.4.3_224, out.5.3_258, out.3.8_189
OG3212363	disjoint	out.4.8_246, out.5.3_258
OG2175567	disjoint	out.4.8_246, out.4.3_224, out.5.3_258, out.3.8_189, out.3.3_167
OG0484303	disjoint	out.4.8_246, out.4.3_224, out.5.3_258
OG0512537	disjoint	out.4.8_246, out.4.3_224, out.5.3_258, out.3.8_189, out.3.3_167
OG0255239	disjoint	out.4.8_246, out.4.3_224, out.5.3_258, out.3.8_189, out.3.3_167
OG2209895	disjoint	out.4.8_246, out.4.3_224, out.5.3_258, out.3.8_189
OG0043558	disjoint	out.4.8_246, out.4.3_224, out.5.3_258
OG0493772	disjoint	out.4.8_246, out.4.3_224, out.5.3_258, out.3.8_189, out.3.3_167
