cluster_1	cluster_2	Jaccard	Overlap
out.5.8_11	out.3.3_1	2.148458481039854e-05	9.979044007584074e-05
out.5.8_11	out.3.3_3	2.23448707349228e-05	9.979044007584074e-05
out.5.8_11	out.3.3_11	0.9954297069051168	0.9998004191198483
out.5.8_12	out.3.3_12	0.9993705413344524	1.0
out.5.8_13	out.3.3_13	0.9819121447028424	1.0
out.5.8_14	out.3.3_14	1.0	1.0
out.5.8_15	out.3.3_15	1.0	1.0
out.5.8_16	out.3.3_2	0.0003135421714220563	0.08396946564885496
out.5.8_16	out.3.3_5	0.004399794676248442	0.916030534351145
out.5.8_17	out.3.3_1	0.00010916136779193843	0.03278688524590164
out.5.8_17	out.3.3_2	0.0033746103468985044	0.9672131147540983
out.5.8_18	out.3.3_1	0.00046430327197246956	0.16037735849056603
out.5.8_18	out.3.3_7	0.00546448087431694	0.839622641509434
out.5.8_19	out.3.3_3	0.00011489960646884785	0.047619047619047616
out.5.8_19	out.3.3_16	0.9523809523809523	1.0
out.5.8_20	out.3.3_2	0.00011415525114155251	0.04938271604938271
out.5.8_20	out.3.3_4	8.997660608241857e-05	0.037037037037037035
out.5.8_20	out.3.3_17	0.9135802469135802	1.0
out.5.8_21	out.3.3_1	0.00010938525486764385	0.0851063829787234
out.5.8_21	out.3.3_8	0.0003274930407728836	0.0851063829787234
out.5.8_21	out.3.3_18	0.8297872340425532	1.0
out.5.8_22	out.3.3_3	0.00020131139997699298	0.15217391304347827
out.5.8_22	out.3.3_19	0.8478260869565217	1.0
out.5.8_23	out.3.3_2	0.00020002857551078726	0.1794871794871795
out.5.8_23	out.3.3_7	0.00024532352039251763	0.10256410256410256
out.5.8_23	out.3.3_20	0.717948717948718	1.0
out.5.8_24	out.3.3_6	4.6021445993833124e-05	0.02631578947368421
out.5.8_24	out.3.3_11	0.003676470588235294	0.9736842105263158
out.5.8_25	out.3.3_3	8.631354834997267e-05	0.1111111111111111
out.5.8_25	out.3.3_9	0.00016937669376693767	0.07407407407407407
out.5.8_25	out.3.3_21	0.8148148148148148	1.0
out.5.8_26	out.3.3_2	8.574858514834505e-05	0.11538461538461539
out.5.8_26	out.3.3_9	0.00016939103921402557	0.07692307692307693
out.5.8_26	out.3.3_22	0.8076923076923077	1.0
out.5.8_27	out.3.3_4	6.0087126333183114e-05	0.08695652173913043
out.5.8_27	out.3.3_8	0.00024608317611352635	0.13043478260869565
out.5.8_27	out.3.3_24	0.782608695652174	1.0
out.5.8_28	out.3.3_6	9.211920224770853e-05	0.09523809523809523
out.5.8_28	out.3.3_23	0.9047619047619048	1.0
out.5.8_29	out.3.3_5	0.000440156989326193	1.0
out.5.8_30	out.3.3_2	0.0003146093124356481	0.9166666666666666
out.5.8_30	out.3.3_10	9.039139473922083e-05	0.08333333333333333
out.5.8_31	out.3.3_2	0.00020021165231816492	1.0
out.5.8_32	out.3.3_25	1.0	1.0
out.5.8_33	out.3.3_3	2.8787747934479085e-05	0.2
out.5.8_33	out.3.3_27	0.8	1.0
out.5.8_34	out.3.3_26	1.0	1.0
out.5.8_35	out.3.3_11	0.00019868865487780648	0.4
out.5.8_35	out.3.3_30	0.6	1.0
out.5.8_36	out.3.3_5	0.00011003924733154825	1.0
out.5.8_37	out.3.3_28	1.0	1.0
out.5.8_38	out.3.3_29	1.0	1.0
out.5.8_39	out.3.3_4	6.012506012506013e-05	1.0
out.5.8_40	out.3.3_31	1.0	1.0
out.5.8_41	out.3.3_7	6.146281499692685e-05	1.0
out.5.8_42	out.3.3_10	9.048136083966703e-05	1.0
out.5.8_43	out.3.3_8	8.216251745953496e-05	1.0
out.5.8_1	out.3.8_1	0.9993154623367377	0.999808234939594
out.5.8_1	out.3.8_13	0.0001897893338394382	0.01808785529715762
out.5.8_2	out.3.8_2	0.9991100904262954	0.9998850838887612
out.5.8_2	out.3.8_8	8.516436722875149e-05	0.0003288391976323578
out.5.8_3	out.3.8_3	0.9994527964978975	1.0
out.5.8_4	out.3.8_4	0.9995791751833594	0.9997895433089805
out.5.8_4	out.3.8_9	0.0001554312105870859	0.000594126633848243
out.5.8_5	out.3.8_3	1.6168933012110532e-05	3.686500036865e-05
out.5.8_5	out.3.8_5	0.9947922397036711	0.9999631349996313
out.5.8_6	out.3.8_6	0.9996773301373651	0.9999077873576467
out.5.8_6	out.3.8_12	7.560864962951762e-05	0.0004197271773347324
out.5.8_7	out.3.8_3	0.00015713387806411063	0.0004938881343375726
out.5.8_7	out.3.8_4	8.088160954402993e-05	0.0002469440671687863
out.5.8_7	out.3.8_7	0.9930044182621502	0.9990122237313248
out.5.8_7	out.3.8_8	3.525968759916787e-05	8.220979940808945e-05
out.5.8_7	out.3.8_9	0.00010723093970046824	0.00025462570022067563
out.5.8_8	out.3.8_8	0.9986846432094706	1.0
out.5.8_9	out.3.8_8	0.000250689395838556	0.0005095108695652174
out.5.8_9	out.3.8_9	0.998473023413641	0.9994904891304348
out.5.8_10	out.3.8_5	0.00010437051532941944	0.0003615655789568833
out.5.8_10	out.3.8_6	9.159745969711773e-05	0.0002711741842176625
out.5.8_10	out.3.8_10	0.9990056946578686	1.0
out.5.8_10	out.3.8_11	0.00018969932656739068	0.0003989229081480004
out.5.8_11	out.3.8_3	2.2350364310938267e-05	9.979044007584074e-05
out.5.8_11	out.3.8_11	0.9992022337455125	0.9999002095599242
out.5.8_12	out.3.8_12	0.9995802728226653	1.0
out.5.8_13	out.3.8_13	0.9819121447028424	1.0
out.5.8_14	out.3.8_14	1.0	1.0
out.5.8_15	out.3.8_15	1.0	1.0
out.5.8_16	out.3.8_2	0.000257488627585615	0.06870229007633588
out.5.8_16	out.3.8_5	0.004472960586617782	0.9312977099236641
out.5.8_17	out.3.8_1	8.189337482597658e-05	0.02459016393442623
out.5.8_17	out.3.8_2	0.00014306970355957422	0.040983606557377046
out.5.8_17	out.3.8_16	0.9344262295081968	1.0
out.5.8_18	out.3.8_1	0.0003004725613920074	0.10377358490566038
out.5.8_18	out.3.8_7	0.0058314406727641025	0.8962264150943396
out.5.8_19	out.3.8_3	8.61994655633135e-05	0.03571428571428571
out.5.8_19	out.3.8_17	0.9642857142857143	1.0
out.5.8_20	out.3.8_2	2.8644266849989973e-05	0.012345679012345678
out.5.8_20	out.3.8_4	8.99847026005579e-05	0.037037037037037035
out.5.8_20	out.3.8_18	0.9506172839506173	1.0
out.5.8_21	out.3.8_1	0.00010941816888694367	0.0851063829787234
out.5.8_21	out.3.8_8	0.0003276808388629475	0.0851063829787234
out.5.8_21	out.3.8_20	0.8297872340425532	1.0
out.5.8_22	out.3.8_3	5.752746936662256e-05	0.043478260869565216
out.5.8_22	out.3.8_19	0.9565217391304348	1.0
out.5.8_23	out.3.8_2	0.0002007859335111723	0.1794871794871795
out.5.8_23	out.3.8_7	0.00012257155114297973	0.05128205128205128
out.5.8_23	out.3.8_22	0.7692307692307693	1.0
out.5.8_24	out.3.8_11	0.00019874788830368678	0.05263157894736842
out.5.8_24	out.3.8_21	0.9473684210526315	1.0
out.5.8_25	out.3.8_3	8.634087376964255e-05	0.1111111111111111
out.5.8_25	out.3.8_9	8.468834688346883e-05	0.037037037037037035
out.5.8_25	out.3.8_24	0.8518518518518519	1.0
out.5.8_26	out.3.8_2	2.8689465228368144e-05	0.038461538461538464
out.5.8_26	out.3.8_9	8.469551960701279e-05	0.038461538461538464
out.5.8_26	out.3.8_23	0.9230769230769231	1.0
out.5.8_27	out.3.8_8	8.206138191367142e-05	0.043478260869565216
out.5.8_27	out.3.8_25	0.9565217391304348	1.0
out.5.8_28	out.3.8_6	9.211920224770853e-05	0.09523809523809523
out.5.8_28	out.3.8_26	0.9047619047619048	1.0
out.5.8_29	out.3.8_5	0.00044010856011149417	1.0
out.5.8_30	out.3.8_2	0.00011481385803266455	0.3333333333333333
out.5.8_30	out.3.8_27	0.6666666666666666	1.0
out.5.8_31	out.3.8_28	1.0	1.0
out.5.8_32	out.3.8_29	1.0	1.0
out.5.8_33	out.3.8_3	2.8796866900881185e-05	0.2
out.5.8_33	out.3.8_31	0.8	1.0
out.5.8_34	out.3.8_30	1.0	1.0
out.5.8_35	out.3.8_11	9.969095803010666e-05	0.2
out.5.8_35	out.3.8_32	0.8	1.0
out.5.8_36	out.3.8_5	0.00011002714002787354	1.0
out.5.8_37	out.3.8_33	1.0	1.0
out.5.8_38	out.3.8_34	1.0	1.0
out.5.8_39	out.3.8_35	1.0	1.0
out.5.8_40	out.3.8_36	1.0	1.0
out.5.8_41	out.3.8_7	6.142506142506142e-05	1.0
out.5.8_42	out.3.8_37	1.0	1.0
out.5.8_43	out.3.8_38	1.0	1.0
out.5.8_1	out.4.3_1	0.9993428258488499	0.999808234939594
out.5.8_1	out.4.3_13	0.0001897893338394382	0.01808785529715762
out.5.8_2	out.4.3_2	0.9994544305978292	0.9999712709721903
out.5.8_2	out.4.3_8	2.1292451825827744e-05	8.225037012666557e-05
out.5.8_3	out.4.3_3	0.9996255328954948	1.0
out.5.8_4	out.4.3_4	0.9997895686156621	0.9999098042752773
out.5.8_4	out.4.3_9	6.661337596589395e-05	0.00025471217524197657
out.5.8_5	out.4.3_5	0.994792430687986	1.0
out.5.8_6	out.4.3_6	0.9998156002212797	0.9999538936788234
out.5.8_6	out.4.3_12	3.780432481475881e-05	0.00020990764063811922
out.5.8_7	out.4.3_3	9.821446109725197e-05	0.00030868008396098284
out.5.8_7	out.4.3_4	4.043835173278337e-05	0.00012347203358439315
out.5.8_7	out.4.3_7	0.993433971526755	0.9994443758488702
out.5.8_7	out.4.3_9	7.149495960534782e-05	0.00016980811682798438
out.5.8_8	out.4.3_8	0.9991774962987333	1.0
out.5.8_9	out.4.3_8	0.0002089514814660036	0.0004245923913043478
out.5.8_9	out.4.3_9	0.9989815836374438	0.9995754076086957
out.5.8_10	out.4.3_5	7.827175954915466e-05	0.0002711741842176625
out.5.8_10	out.4.3_6	3.053155436143254e-05	9.039139473922083e-05
out.5.8_10	out.4.3_10	0.9993672602368254	1.0
out.5.8_10	out.4.3_11	0.0001422812425895186	0.0002992518703241895
out.5.8_11	out.4.3_3	2.2353361945636624e-05	9.979044007584074e-05
out.5.8_11	out.4.3_11	0.9994015559545183	0.9999002095599242
out.5.8_12	out.4.3_12	0.9997900923593619	1.0
out.5.8_13	out.4.3_13	0.9819121447028424	1.0
out.5.8_14	out.4.3_14	1.0	1.0
out.5.8_15	out.4.3_15	1.0	1.0
out.5.8_16	out.4.3_2	0.00011444266422522316	0.030534351145038167
out.5.8_16	out.4.3_5	0.00465679084775594	0.9694656488549618
out.5.8_17	out.4.3_1	8.189561039528281e-05	0.02459016393442623
out.5.8_17	out.4.3_2	0.00011447214034284406	0.03278688524590164
out.5.8_17	out.4.3_16	0.9426229508196722	1.0
out.5.8_18	out.4.3_1	0.000273156873992734	0.09433962264150944
out.5.8_18	out.4.3_7	0.005890654721727925	0.9056603773584906
out.5.8_19	out.4.3_3	5.7474567503879534e-05	0.023809523809523808
out.5.8_19	out.4.3_17	0.9761904761904762	1.0
out.5.8_20	out.4.3_4	5.998620317327015e-05	0.024691358024691357
out.5.8_20	out.4.3_18	0.9753086419753086	1.0
out.5.8_21	out.4.3_1	0.000109421162052741	0.0851063829787234
out.5.8_21	out.4.3_8	0.0003278419801655602	0.0851063829787234
out.5.8_21	out.4.3_20	0.8297872340425532	1.0
out.5.8_22	out.4.3_3	5.7537399309551206e-05	0.043478260869565216
out.5.8_22	out.4.3_19	0.9565217391304348	1.0
out.5.8_23	out.4.3_2	0.0002008204951659638	0.1794871794871795
out.5.8_23	out.4.3_7	6.125574272588055e-05	0.02564102564102564
out.5.8_23	out.4.3_22	0.7948717948717948	1.0
out.5.8_24	out.4.3_11	9.938382031405287e-05	0.02631578947368421
out.5.8_24	out.4.3_21	0.9736842105263158	1.0
out.5.8_25	out.4.3_3	5.756886675685789e-05	0.07407407407407407
out.5.8_25	out.4.3_9	8.471704506946798e-05	0.037037037037037035
out.5.8_25	out.4.3_24	0.8888888888888888	1.0
out.5.8_26	out.4.3_2	2.8694404591104736e-05	0.038461538461538464
out.5.8_26	out.4.3_9	8.472422265525714e-05	0.038461538461538464
out.5.8_26	out.4.3_23	0.9230769230769231	1.0
out.5.8_27	out.4.3_25	1.0	1.0
out.5.8_28	out.4.3_6	9.212344541685859e-05	0.09523809523809523
out.5.8_28	out.4.3_26	0.9047619047619048	1.0
out.5.8_29	out.4.3_5	0.000440076279888514	1.0
out.5.8_30	out.4.3_2	5.741352088416822e-05	0.16666666666666666
out.5.8_30	out.4.3_27	0.8333333333333334	1.0
out.5.8_31	out.4.3_28	1.0	1.0
out.5.8_32	out.4.3_29	1.0	1.0
out.5.8_33	out.4.3_3	2.880184331797235e-05	0.2
out.5.8_33	out.4.3_31	0.8	1.0
out.5.8_34	out.4.3_30	1.0	1.0
out.5.8_35	out.4.3_11	9.971083856815236e-05	0.2
out.5.8_35	out.4.3_32	0.8	1.0
out.5.8_36	out.4.3_33	1.0	1.0
out.5.8_37	out.4.3_34	1.0	1.0
out.5.8_38	out.4.3_35	1.0	1.0
out.5.8_39	out.4.3_36	1.0	1.0
out.5.8_40	out.4.3_37	1.0	1.0
out.5.8_41	out.4.3_7	6.13986615091791e-05	1.0
out.5.8_42	out.4.3_38	1.0	1.0
out.5.8_43	out.4.3_39	1.0	1.0
out.5.8_1	out.4.8_1	0.999671322925226	0.9998630249568529
out.5.8_1	out.4.8_13	0.000135563809885313	0.012987012987012988
out.5.8_2	out.4.8_2	0.9997702139882235	0.9999712709721903
out.5.8_2	out.4.8_8	2.1294265454313153e-05	8.227743952608195e-05
out.5.8_3	out.4.8_3	0.9997119234868781	1.0
out.5.8_4	out.4.8_4	0.9998496918683301	0.9999699347584258
out.5.8_4	out.4.8_9	2.2204951704230044e-05	8.492569002123143e-05
out.5.8_5	out.4.8_5	0.9993736875069078	1.0
out.5.8_6	out.4.8_6	0.9999538936788234	1.0
out.5.8_6	out.4.8_12	3.780432481475881e-05	0.00020990764063811922
out.5.8_7	out.4.8_3	7.857465574478952e-05	0.0002469440671687863
out.5.8_7	out.4.8_4	4.0436716538617066e-05	0.00012347203358439315
out.5.8_7	out.4.8_7	0.9933132936629655	0.9996295838992468
out.5.8_8	out.4.8_8	0.9995063353628435	1.0
out.5.8_9	out.4.8_8	0.00012538136832866635	0.0002547554347826087
out.5.8_9	out.4.8_9	0.99957547970793	0.9998301486199576
out.5.8_10	out.4.8_5	7.852786430385048e-05	0.0002711741842176625
out.5.8_10	out.4.8_10	0.9995480430263038	1.0
out.5.8_10	out.4.8_11	9.485866059571239e-05	0.00019954105557218397
out.5.8_11	out.4.8_3	2.2354861064538485e-05	9.979044007584074e-05
out.5.8_11	out.4.8_11	0.9996009577015164	0.9999002095599242
out.5.8_12	out.4.8_12	0.9997900923593619	1.0
out.5.8_13	out.4.8_13	0.987012987012987	1.0
out.5.8_14	out.4.8_14	1.0	1.0
out.5.8_15	out.4.8_15	1.0	1.0
out.5.8_16	out.4.8_5	7.333528894103843e-05	0.015267175572519083
out.5.8_16	out.4.8_16	0.9847328244274809	1.0
out.5.8_17	out.4.8_2	5.7250815824125495e-05	0.01639344262295082
out.5.8_17	out.4.8_17	0.9836065573770492	1.0
out.5.8_18	out.4.8_1	0.00013658963011528165	0.04716981132075472
out.5.8_18	out.4.8_7	0.006196319018404908	0.9528301886792453
out.5.8_19	out.4.8_3	5.7479522919959764e-05	0.023809523809523808
out.5.8_19	out.4.8_18	0.9761904761904762	1.0
out.5.8_20	out.4.8_4	5.9982605044537085e-05	0.024691358024691357
out.5.8_20	out.4.8_19	0.9753086419753086	1.0
out.5.8_21	out.4.8_1	5.471956224350205e-05	0.0425531914893617
out.5.8_21	out.4.8_8	0.00016394786457906387	0.0425531914893617
out.5.8_21	out.4.8_21	0.9148936170212766	1.0
out.5.8_22	out.4.8_3	5.7542365566648444e-05	0.043478260869565216
out.5.8_22	out.4.8_20	0.9565217391304348	1.0
out.5.8_23	out.4.8_2	8.60832137733142e-05	0.07692307692307693
out.5.8_23	out.4.8_7	6.122573930080205e-05	0.02564102564102564
out.5.8_23	out.4.8_23	0.8974358974358975	1.0
out.5.8_24	out.4.8_11	9.940357852882704e-05	0.02631578947368421
out.5.8_24	out.4.8_22	0.9736842105263158	1.0
out.5.8_25	out.4.8_3	2.8786090561040904e-05	0.037037037037037035
out.5.8_25	out.4.8_24	0.9629629629629629	1.0
out.5.8_26	out.4.8_9	8.474576271186441e-05	0.038461538461538464
out.5.8_26	out.4.8_25	0.9615384615384616	1.0
out.5.8_27	out.4.8_26	1.0	1.0
out.5.8_28	out.4.8_27	1.0	1.0
out.5.8_29	out.4.8_5	0.00044210293630033527	1.0
out.5.8_30	out.4.8_2	5.743165632896853e-05	0.16666666666666666
out.5.8_30	out.4.8_28	0.8333333333333334	1.0
out.5.8_31	out.4.8_29	1.0	1.0
out.5.8_32	out.4.8_30	1.0	1.0
out.5.8_33	out.4.8_31	1.0	1.0
out.5.8_34	out.4.8_32	1.0	1.0
out.5.8_35	out.4.8_33	1.0	1.0
out.5.8_36	out.4.8_34	1.0	1.0
out.5.8_37	out.4.8_35	1.0	1.0
out.5.8_38	out.4.8_36	1.0	1.0
out.5.8_39	out.4.8_37	1.0	1.0
out.5.8_40	out.4.8_38	1.0	1.0
out.5.8_41	out.4.8_7	6.13685179502915e-05	1.0
out.5.8_42	out.4.8_39	1.0	1.0
out.5.8_43	out.4.8_40	1.0	1.0
out.5.3_1	out.1.3_1	0.9832174990571628	1.0
out.5.3_2	out.1.3_2	0.9907204463294527	0.9998563631140477
out.5.3_2	out.1.3_8	0.00010622702840510739	0.00040769732550554466
out.5.3_3	out.1.3_3	0.9911185995373676	1.0
out.5.3_4	out.1.3_4	0.9951489743973648	0.9990980969846376
out.5.3_4	out.1.3_9	0.0006661781360335754	0.002542372881355932
out.5.3_5	out.1.3_1	1.556178026766262e-05	3.684734146431335e-05
out.5.3_5	out.1.3_3	3.2178138172925313e-05	7.36946829286267e-05
out.5.3_5	out.1.3_4	1.652810604432838e-05	3.684734146431335e-05
out.5.3_5	out.1.3_5	0.9949396795130359	0.9997789159512142
out.5.3_5	out.1.3_6	2.0477536142851294e-05	4.609144542772861e-05
out.5.3_5	out.1.3_11	2.68802752540186e-05	9.936406995230525e-05
out.5.3_6	out.1.3_6	0.9986640254295849	0.9994928304670571
out.5.3_6	out.1.3_12	0.00041576898363382094	0.002301736765013601
out.5.3_7	out.1.3_1	0.0005431118435837891	0.0017788137152671287
out.5.3_7	out.1.3_3	0.0002728725685105056	0.0008587376556462001
out.5.3_7	out.1.3_4	0.00016109544905356423	0.0004907072317978286
out.5.3_7	out.1.3_7	0.9943060062450254	0.9981561155500922
out.5.3_7	out.1.3_8	0.00028012185300605764	0.0006523157208088715
out.5.3_7	out.1.3_9	0.00014235382042065555	0.00033898305084745765
out.5.3_8	out.1.3_8	0.990623726049735	0.9999177022467287
out.5.3_8	out.1.3_11	4.501665616278023e-05	9.936406995230525e-05
out.5.3_9	out.1.3_1	6.13559668677779e-05	0.0002547554347826087
out.5.3_9	out.1.3_8	0.001708404516854869	0.003481657608695652
out.5.3_9	out.1.3_9	0.9905437352245863	0.9962635869565217
out.5.3_10	out.1.3_1	2.07542079156549e-05	9.03995660820828e-05
out.5.3_10	out.1.3_3	4.340560366343295e-05	0.0001807991321641656
out.5.3_10	out.1.3_5	0.00044374836857217435	0.0015367926233954077
out.5.3_10	out.1.3_6	0.0001221224888563229	0.0003615982643283312
out.5.3_10	out.1.3_10	0.9966573312855723	0.9993658845909955
out.5.3_10	out.1.3_11	0.0002840909090909091	0.0005961844197138314
out.5.3_11	out.1.3_1	2.121250689406474e-05	9.979044007584074e-05
out.5.3_11	out.1.3_3	2.2203965628261207e-05	9.979044007584074e-05
out.5.3_11	out.1.3_11	0.9953308166103716	0.9998004191198483
out.5.3_12	out.1.3_12	0.9966520192508893	1.0
out.5.3_13	out.1.3_1	0.00944691158659669	0.9140625
out.5.3_13	out.1.3_3	0.000933046821985976	0.0859375
out.5.3_14	out.1.3_3	0.006273525721455458	0.8118081180811808
out.5.3_14	out.1.3_4	0.0015185350602947745	0.1881918819188192
out.5.3_15	out.1.3_1	0.005301114041224907	0.8312236286919831
out.5.3_15	out.1.3_4	0.0011918240867647934	0.16877637130801687
out.5.3_16	out.1.3_2	0.0005391906464612067	0.1450381679389313
out.5.3_16	out.1.3_5	0.004104969945755754	0.8549618320610687
out.5.3_17	out.1.3_1	0.0002954447786850021	0.09090909090909091
out.5.3_17	out.1.3_2	0.0031306030679910065	0.9090909090909091
out.5.3_18	out.1.3_2	0.0020205469706024645	0.8452380952380952
out.5.3_18	out.1.3_3	0.0003704970360237118	0.15476190476190477
out.5.3_19	out.1.3_2	0.0018497438816163915	0.8227848101265823
out.5.3_19	out.1.3_4	0.0004187855219862399	0.17721518987341772
out.5.3_20	out.1.3_1	0.0005922575782049211	0.4782608695652174
out.5.3_20	out.1.3_8	0.0019534429431873677	0.5217391304347826
out.5.3_21	out.1.3_3	0.0005136253388500499	0.391304347826087
out.5.3_21	out.1.3_8	0.0022797589969060414	0.6086956521739131
out.5.3_22	out.1.3_6	0.00027614138438880706	0.15789473684210525
out.5.3_22	out.1.3_11	0.0031777557100297915	0.8421052631578947
out.5.3_23	out.1.3_2	0.0002844707421841664	0.2702702702702703
out.5.3_23	out.1.3_7	0.0016584766584766585	0.7297297297297297
out.5.3_24	out.1.3_3	0.0001426981363623391	0.18518518518518517
out.5.3_24	out.1.3_9	0.0018636171113934773	0.8148148148148148
out.5.3_25	out.1.3_2	0.0003699698332289829	0.52
out.5.3_25	out.1.3_9	0.0010158300177770254	0.48
out.5.3_26	out.1.3_4	0.00047944384513963804	0.6956521739130435
out.5.3_26	out.1.3_8	0.0005700325732899023	0.30434782608695654
out.5.3_27	out.1.3_2	0.0004554382169593806	0.7619047619047619
out.5.3_27	out.1.3_6	0.0002302873986735446	0.23809523809523808
out.5.3_28	out.1.3_2	0.00014232039166571788	0.45454545454545453
out.5.3_28	out.1.3_10	0.0005432814197754436	0.5454545454545454
out.5.3_29	out.1.3_2	0.00019928258270227183	1.0
out.5.3_30	out.1.3_1	0.0001885674263240127	1.0
out.5.3_31	out.1.3_3	8.56677803478112e-05	0.6
out.5.3_31	out.1.3_6	9.217014608968155e-05	0.4
out.5.3_32	out.1.3_2	0.00014234470193019415	1.0
out.5.3_33	out.1.3_7	0.00018436578171091445	0.6
out.5.3_33	out.1.3_11	0.00019866891824774015	0.4
out.5.3_34	out.1.3_5	0.00011003117549972492	1.0
out.5.3_35	out.1.3_12	0.0006277463904582549	1.0
out.5.3_36	out.1.3_11	0.0002980922098569157	1.0
out.5.3_37	out.1.3_4	5.9943054098606324e-05	1.0
out.5.3_38	out.1.3_12	0.0004184975936388366	1.0
out.5.3_39	out.1.3_10	9.058791557206268e-05	1.0
out.5.3_40	out.1.3_8	8.153946510110893e-05	1.0
out.5.3_1	out.1.8_1	0.9824500013458588	1.0
out.5.3_2	out.1.8_2	0.9904385191087334	0.9998563631140477
out.5.3_2	out.1.8_8	0.00010632190018500011	0.00040909834724267715
out.5.3_3	out.1.8_3	0.9906942224252112	1.0
out.5.3_4	out.1.8_4	0.9958061230603319	0.9993686678892463
out.5.3_4	out.1.8_9	0.00046633505063066265	0.0017811704834605599
out.5.3_5	out.1.8_1	1.5554760534461574e-05	3.684734146431335e-05
out.5.3_5	out.1.8_3	1.608492842206852e-05	3.684734146431335e-05
out.5.3_5	out.1.8_5	0.9950132003520094	0.999889457975607
out.5.3_5	out.1.8_6	2.047585896228347e-05	4.608294930875576e-05
out.5.3_6	out.1.8_6	0.9990324809951624	0.9997694683941168
out.5.3_6	out.1.8_12	0.0001890073334845392	0.0010482180293501049
out.5.3_7	out.1.8_1	0.000542817033224146	0.0017788137152671287
out.5.3_7	out.1.8_3	0.00025330267721444995	0.0007973992516714715
out.5.3_7	out.1.8_4	0.00016110842597067828	0.0004907072317978286
out.5.3_7	out.1.8_7	0.9944896834629278	0.9981564554783998
out.5.3_7	out.1.8_8	0.00021038605841719555	0.0004909180166912126
out.5.3_7	out.1.8_9	0.00014240449998219944	0.00033927056827820186
out.5.3_8	out.1.8_8	0.9940276527857318	0.9999177022467287
out.5.3_8	out.1.8_11	4.501665616278023e-05	9.936406995230525e-05
out.5.3_9	out.1.8_1	6.13195977434388e-05	0.0002547554347826087
out.5.3_9	out.1.8_8	0.0014605850686474982	0.002972146739130435
out.5.3_9	out.1.8_9	0.9923909367602299	0.9967730978260869
out.5.3_10	out.1.8_1	2.074172405210321e-05	9.03995660820828e-05
out.5.3_10	out.1.8_3	4.3391477913737744e-05	0.0001807991321641656
out.5.3_10	out.1.8_5	0.00044370204102938874	0.0015367926233954077
out.5.3_10	out.1.8_6	0.0001221075767751389	0.0003615982643283312
out.5.3_10	out.1.8_10	0.9966573312855723	0.9993658845909955
out.5.3_10	out.1.8_11	0.0002840909090909091	0.0005961844197138314
out.5.3_11	out.1.8_1	2.1199465773462508e-05	9.979044007584074e-05
out.5.3_11	out.1.8_3	2.2196572849152092e-05	9.979044007584074e-05
out.5.3_11	out.1.8_11	0.9953308166103716	0.9998004191198483
out.5.3_12	out.1.8_12	0.9985324947589098	1.0
out.5.3_13	out.1.8_1	0.009629609704925088	0.9322916666666666
out.5.3_13	out.1.8_3	0.000734670810963549	0.06770833333333333
out.5.3_14	out.1.8_3	0.006328211852569767	0.8191881918819188
out.5.3_14	out.1.8_4	0.0014590715540600898	0.18081180811808117
out.5.3_15	out.1.8_1	0.005486230636833046	0.8607594936708861
out.5.3_15	out.1.8_4	0.0009831669894235066	0.13924050632911392
out.5.3_16	out.1.8_2	0.0005106527844761554	0.13740458015267176
out.5.3_16	out.1.8_5	0.004141166123062264	0.8625954198473282
out.5.3_17	out.1.8_1	0.0002683699210992432	0.08264462809917356
out.5.3_17	out.1.8_2	0.00315825413987367	0.9173553719008265
out.5.3_18	out.1.8_2	0.0020769909238341822	0.8690476190476191
out.5.3_18	out.1.8_3	0.00031334567725395244	0.13095238095238096
out.5.3_19	out.1.8_2	0.0018777205610401434	0.8354430379746836
out.5.3_19	out.1.8_4	0.00038890717084991177	0.16455696202531644
out.5.3_20	out.1.8_1	0.0009418222915881815	0.7608695652173914
out.5.3_20	out.1.8_8	0.0008974463571836502	0.2391304347826087
out.5.3_21	out.1.8_3	0.0011701915118303508	0.8913043478260869
out.5.3_21	out.1.8_8	0.00040773057163826144	0.10869565217391304
out.5.3_22	out.1.8_6	0.0002300648782956794	0.13157894736842105
out.5.3_22	out.1.8_11	0.0032773860363491908	0.868421052631579
out.5.3_23	out.1.8_2	0.0002843898415948582	0.2702702702702703
out.5.3_23	out.1.8_7	0.0016581710986918873	0.7297297297297297
out.5.3_24	out.1.8_3	0.00014263707422833342	0.18518518518518517
out.5.3_24	out.1.8_9	0.0018651971174226368	0.8148148148148148
out.5.3_25	out.1.8_2	0.0005691357673372983	0.8
out.5.3_25	out.1.8_9	0.0004233700254022015	0.2
out.5.3_26	out.1.8_4	0.00041953850764159424	0.6086956521739131
out.5.3_26	out.1.8_8	0.0007355344883949003	0.391304347826087
out.5.3_27	out.1.8_2	0.00045530861386983867	0.7619047619047619
out.5.3_27	out.1.8_6	0.00023024498065942161	0.23809523809523808
out.5.3_28	out.1.8_2	0.00014227989300552045	0.45454545454545453
out.5.3_28	out.1.8_10	0.0005432814197754436	0.5454545454545454
out.5.3_29	out.1.8_2	0.00019922586520947178	1.0
out.5.3_30	out.1.8_1	0.0001884202309493688	1.0
out.5.3_31	out.1.8_3	0.00011417806068563926	0.8
out.5.3_31	out.1.8_6	4.607445632141541e-05	0.2
out.5.3_32	out.1.8_2	0.000142304189435337	1.0
