Gene	CV
OG1984462	2.05639449374303
OG2216798	2.05639449374303
OG2317498	2.05639449374303
OG849290	2.05639449374303
OG0481601	2.05595890772398
OG900839	2.05595890772398
OG2808765	2.05513567122866
OG0076307	2.05256957651897
OG3372550	2.05256957651897
OG38665	2.05256957651897
OG634408	2.05256957651897
OG0330795	2.05157194220582
OG1282290	2.05157194220582
OG302747	2.05157194220582
OG3195348	2.05157194220582
OG44314	2.05157194220582
OG0543894	2.04883051134629
OG0328250	2.04861627353985
OG0548519	2.04771921022663
OG0238601	2.04746281789738
OG0492640	2.04746281789738
OG0493949	2.04746281789738
OG1762681	2.04746281789738
OG2998543	2.04746281789738
OG560657	2.04746281789738
OG892243	2.04746281789738
OG1057525	2.04673758050616
OG1438806	2.04665399601734
OG787153	2.04665399601734
OG2377360	2.04544126093978
OG2784896	2.043443643691
OG0220288	2.04330802907662
OG0340638	2.04224932747982
OG1073517	2.04224932747982
OG2137291	2.04224932747982
OG3072636	2.04224932747982
OG3084718	2.04224932747982
OG0228614	2.04163704960969
OG0407568	2.04163704960969
OG1794361	2.04163704960969
OG2668461	2.04163704960969
OG1192279	2.04001151048308
OG2218985	2.04001151048308
OG0322558	2.03965484424239
OG0335449	2.03920936081142
OG2705075	2.03878541780119
OG0450179	2.037354743077
OG0413129	2.03692480740128
OG0493441	2.03692480740128
OG1536146	2.03692480740128
OG297945	2.03692480740128
OG301407	2.03692480740128
OG692728	2.03692480740128
OG969447	2.03692480740128
OG0362706	2.03651727925657
OG0451174	2.03651727925657
OG0537193	2.03651727925657
OG1397794	2.03651727925657
OG1505079	2.03651727925657
OG2115024	2.03651727925657
OG2388413	2.03651727925657
OG3317919	2.03516425384835
OG0470238	2.03446142843482
OG2400388	2.03446142843482
OG0042382	2.03244100037517
OG2624903	2.03180795460472
OG0340323	2.03148468236174
OG0448092	2.03148468236174
OG0491534	2.03148468236174
OG1687831	2.03148468236174
OG1969375	2.03148468236174
OG2156659	2.03148468236174
OG2457961	2.03148468236174
OG2829641	2.03148468236174
OG3149366	2.03148468236174
OG462299	2.03148468236174
OG568299	2.03137181461231
OG0134620	2.03129062474254
OG0548899	2.03129062474254
OG1882712	2.03129062474254
OG2461490	2.03129062474254
OG3000459	2.03029722626525
OG0470248	2.0287858262592
OG1581219	2.0287858262592
OG2125655	2.0287858262592
OG73819	2.0287858262592
OG904208	2.0287858262592
OG973558	2.0287858262592
OG2416197	2.02659957600823
OG0418824	2.02595276890281
OG0473191	2.02595276890281
OG1329918	2.02595276890281
OG1479042	2.02595276890281
OG2055556	2.02595276890281
OG2505717	2.02595276890281
OG626486	2.02595276890281
OG0054536	2.02592407458684
OG0090305	2.02592407458684
OG0166793	2.02592407458684
OG0511919	2.02592407458684
OG1053503	2.02592407458684
OG1081464	2.02592407458684
OG1892449	2.02592407458684
OG2463387	2.02592407458684
OG2718395	2.02592407458684
OG5482	2.02592407458684
OG632911	2.02592407458684
OG1727732	2.02420891260155
OG2801891	2.02264684940454
OG2307116	2.02193473174934
OG0510445	2.02128864207317
OG597843	2.02121799306569
OG216829	2.02108629981633
OG421732	2.02108629981633
OG0359937	2.02049911489148
OG1695545	2.02049911489148
OG1735975	2.02049911489148
OG2258820	2.02049911489148
OG2509694	2.02049911489148
OG3135622	2.02049911489148
OG456753	2.02049911489148
OG514729	2.02049911489148
OG732449	2.02049911489148
OG0102626	2.02023777601579
OG0177998	2.02023777601579
OG0543067	2.02023777601579
OG0600147	2.02023777601579
OG1446508	2.02023777601579
OG1485686	2.02023777601579
OG1506618	2.02023777601579
OG3316304	2.02023777601579
OG724666	2.02023777601579
OG825058	2.02023777601579
OG2562856	2.01976020571999
OG0339496	2.01848108369556
OG0364171	2.01846836191431
OG1140699	2.01569862254268
OG0280597	2.01492476101794
