KQ08-2850_high-sugar_bottom-internode	KQ08-2850_high-sugar_top-internode	KQB07-24619_none_bottom-internode	KQB09-20432_low-sugar_top-internode	KQB09-20620_low-sugar_top-internode	Q200_high-sugar_top-internode	QA02-1009_low-sugar_top-internode	QBYN04-26041_none_top-internode	QC02-402_low-sugar_top-internode	QN05-1460_none_top-internode	QN05-1509_high-sugar_top-internode	QN05-1743_high-sugar_bottom-internode	QN05-803_low-sugar_top-internode	QS99-2014_high-sugar_bottom-internode	QS99-2014_high-sugar_top-internode
OG0000049	10.5193768591738	10.2978855136581	9.12174069264024	8.02961767690437	10.5574232593495	10.7610021448596	11.0470112494448	9.85857971012845	10.2447917615565	10.3033439966569	8.4880958108754	10.160875351112	9.34071829253612	11.368361871229	9.39629821285517
OG0000050	8.97518895434126	10.5887012898021	8.55642221162176	7.84767911729449	10.872284176668	9.71990935935707	9.6602437341508	9.3998166799837	9.79696594418095	8.44563651966847	7.90786227575324	9.22369132889437	8.50928325505128	10.0181870032939	9.39955598284955
OG0000051	6.85309225365421	8.79959772298545	6.6325759943076	5.87826298371469	8.56577523028485	8.85988952293879	9.43802135083664	7.14848078531671	7.5994110837913	8.00991406720675	5.96554251206714	7.89746612146329	7.33445842632189	8.42392827022939	7.40448594892493
OG0000052	0.320928643036227	1.23363488050274	0.320928643036227	4.29313064901899	2.47855042370871	3.59204991298607	1.23363488050274	0.302382489429108	2.47855042370871	6.27123607499866	0.336171569514674	0.302382489429108	2.2017023932849	5.07807562302604	0.311140479738109
OG0000053	5.59686615993128	7.30187975059467	5.92524602248297	5.56283410704278	6.16237813830532	7.15910257293673	6.88499357258482	5.98617816039163	6.28877336333909	6.60817112900412	4.85984320101775	5.92356827525711	6.14359958444433	7.38294418498159	6.2825251635059
OG0000054	9.72753625032795	10.2583572332679	9.12554567167012	6.86025545009327	9.76005843927658	10.4061319815063	10.6720637103816	9.12521212092676	8.53002455454065	9.43502936406404	7.24778386665344	8.92781974553347	8.05038653272365	9.28656247210407	8.2163673135443
OG0000055	9.33049339057709	10.1258968685811	8.66175174040278	6.82057273417472	9.17692560150067	10.1387241795687	10.248342259271	9.24136971357562	8.90687811537421	9.57546067097269	7.73741526215371	9.19144065964153	8.54543036287428	9.09880616988558	8.11534041398454
OG0000056	6.77351059634668	7.52346980540302	5.69670424667665	5.50919417845523	8.03699343253544	8.08235847083074	7.92114386156974	5.96553887798763	6.7624095061813	7.10445885233828	6.22405716854578	7.35400635236597	7.09328586004923	7.94043623848181	6.51414997656696
OG0000057	9.71926734968246	11.3196452573571	10.4776104404326	8.28808372317162	11.0035313935426	11.6012585172839	11.8413248707162	10.050349995485	10.4522372336622	10.5712373783084	9.0737130032935	10.2793390249813	9.83571318438148	10.3963751479948	9.13786555616895
OG0000058	9.25404253371248	10.0402881946268	8.46656596936975	8.49350639998911	9.61905266249409	10.9696997320798	10.6640546449922	9.00930647153448	9.85605283114341	9.27623038469818	8.18896446640712	10.652028566496	9.39009640475966	11.4790769464736	9.46982036531811
OG0000059	3.80403118643497	4.8745594759509	3.53741836766724	2.51154906231391	4.61365672632332	5.1495684599837	5.71661681943486	3.70328324417889	3.78609794292318	4.25886458139674	2.9143222821798	4.07503508222438	3.86412056669796	4.25886458139674	4.20901218658178
OG0000060	7.74058118659596	8.79082301716154	6.80042744983919	6.2968886430185	8.66908620406459	9.40985693040474	9.37162855366987	6.27123607499866	8.35724263238942	8.63528184486852	7.31020897821079	8.08999625633015	8.59089777957072	8.97307834750124	7.82820807076036
OG0000061	6.85309225365421	10.8239085391769	7.38903804366275	5.42568311651115	9.97125211120268	9.49310234433341	10.0062820839697	8.43481402343059	8.75786378798213	8.72564644417243	6.86025545009327	8.81182914211421	9.01726225636215	8.16049222309633	8.13470571941102
OG0000062	5.16504255427592	6.57675650621692	5.40804918701017	4.17280907063944	5.7456439727865	6.86017607098382	6.40839429002946	4.70107503888465	4.9737492733079	6.06654043745201	5.58908205244077	4.86247097255435	5.38652629536435	5.94467060635249	5.89149439323246
OG0000063	8.42273236744082	9.34243276065063	8.50939166746409	7.40004298578437	9.70053891882707	10.1745944211719	10.4660313482498	8.98523293481923	9.08354706108108	9.44451826162309	8.60364286337526	8.92781974553347	8.48830839952655	9.25189667173547	8.36399849907503
OG0000064	7.18442431546312	8.83858014089102	7.67542066461641	7.40004298578437	8.12877953109309	9.68216246607716	9.42555644342437	8.17926348335016	7.80080197399031	9.02518416441729	7.62879242160154	7.48532070046231	8.74412453503052	8.63528184486852	7.96680538059115
OG0000065	9.18539024369951	10.7037584028549	8.27269807911993	7.62879242160154	9.31044984739757	10.4873422675813	10.437230611456	8.76696730518132	9.75472561873605	9.63050667668514	7.70466687128874	9.19505179889429	9.07202003308002	9.2693103108058	8.61336079607453
OG0000066	8.32016335139861	8.76424808258147	7.89410879222946	6.34968544223644	8.16049222309633	9.16053669966806	9.70920249280308	7.43948987529368	8.12877953109309	8.21013401634683	7.2688289018754	8.92365022573106	7.9685400912692	8.94027255368717	7.85825939495
OG0000067	6.64717424509096	8.32340425344491	5.90360207505215	3.89697947404179	7.5033387306105	8.03676520665611	8.44377582526357	6.63721147455441	6.60817112900412	7.22306144982097	5.83305658873542	7.58231108113274	5.94467060635249	7.73870918856015	6.7055221757233
OG0000068	9.69143572337176	11.0034202272758	10.0101872489803	7.48569670594411	10.960807488785	11.0378500448583	9.9052004955382	10.10200956655	10.0931278594945	11.2362311351991	9.92784363103559	9.22724046975214	9.04484259830002	10.8649573966279	9.58820819735303
OG0000069	13.490435926876	15.858324324351	12.8259505520133	12.4736789842596	14.8267643341949	14.8242270474257	14.9349281744912	13.6275399553512	14.540095037181	14.1784819717087	12.4482482141119	14.1782381530295	13.4493372853985	15.9844164885195	14.8375179226719
OG0000070	6.25946114571261	7.68177620113816	4.99405666421884	4.40410184773718	5.62521336680531	8.4596034408437	8.12056756515025	6.40706280986889	7.14848078531671	6.92923214709215	6.16749384445882	6.63721147455441	6.84131203097257	5.26950776672026	5.39669934923168
OG0000071	10.3145467816464	11.968510328576	8.38351296373009	7.8929985461855	9.65602315739548	10.252354733288	10.3518482030462	8.74412453503052	9.21657267102097	10.4975377253614	8.33573162677017	10.383095098455	9.92310104816568	11.3961175722723	9.72427477818601
OG0000072	11.0321956952173	12.5660335969693	10.5085715978947	10.6649382904995	10.684679581861	13.0951907370035	13.7744512430924	12.5264463237323	13.0360529355817	13.8599903122788	11.2858919488419	11.1652010711624	11.4332087944098	11.7381732626988	11.8630377655755
OG0000073	10.3718050222076	11.5621503994581	9.61997786241395	7.81683890053777	10.6454287932425	11.7685522232245	11.5171410187089	9.26584059759367	9.95454077690185	10.0975740209673	8.37068396733483	11.5755502705739	10.0864386012711	11.7699476845629	9.8764191203098
OG0000074	4.72069141763493	5.99678716725486	4.2188908338626	4.17280907063944	5.64992857409883	5.49474521520528	6.56208485289195	4.36952648146502	5.98617816039163	6.48708951832921	4.8198571321916	6.19937717966439	4.25886458139674	5.04400852793692	4.32422450277018
OG0000075	8.59725305938772	10.0267603423558	8.25458182695514	6.02844307920513	7.61635427842707	9.5318925788582	9.88577262994265	7.76223857650846	8.73952216951595	8.62060434178745	7.1721648397537	9.15493845134759	8.89419910996442	10.1240298088313	7.63688089382949
OG0000076	5.46400507508934	6.15050084315024	4.63308486606279	4.50701967912474	5.90222661624351	6.78362196129882	7.02718816795949	6.02678911007275	6.02678911007275	5.44231307761756	4.85984320101775	5.17640977480472	4.78382302433327	6.10546656079825	5.21791016145391
OG0000077	7.73256046679861	9.49310234433341	7.78017184106384	6.2968886430185	8.97307834750124	10.1194498420023	9.83880096526677	8.16049222309633	8.18547870852241	8.4988253505604	7.2999510134511	8.50928325505128	7.86088147910928	9.56957043909892	8.57320481508242
OG0000078	4.02650294570466	6.24052255803145	4.15756854947979	2.51154906231391	5.23901682146546	5.24231018032082	5.9149389380696	4.2001527089431	4.65799030629154	4.9737492733079	4.23422694917782	4.78382302433327	3.93797469863868	4.86247097255435	4.32422450277018
OG0000079	8.36072534557601	9.01822583867811	7.76443698412499	7.37058306294724	8.49357429757259	9.72257647075796	8.40631308302021	8.35157617691683	7.73870918856015	9.09880616988558	7.1161744997407	8.22234021605998	8.24050067808206	9.43502936406404	8.62819889627542
OG0000080	5.54486285779399	6.30952059929467	4.58731854729078	2.9143222821798	5.52292759975136	6.27534360454112	6.79660732215912	5.67432059658881	5.76882771340321	6.02678911007275	4.29313064901899	6.00659333614971	3.78609794292318	6.35729912734439	5.12126259379373
OG0000081	8.14845166435367	8.74180892152281	6.96629003968921	5.96554251206714	7.77001574275905	8.57667689407524	8.75530483274749	6.82839753815692	8.01672100382176	6.66579202456524	7.04664267787282	6.97762907257037	7.85347715136294	8.64014875905931	5.24897922747715
OG0000082	5.74469187452426	7.80532214937458	5.76823277820957	4.55586271466353	5.64992857409883	7.64141339890437	7.4160056584837	6.7624095061813	6.12463028776475	6.92923214709215	3.89697947404179	5.35797685717724	4.9737492733079	6.66579202456524	5.63572553834741
OG0000083	8.91658122920209	10.2603537621937	8.53044085780001	5.11555548998209	8.59588188736224	10.1787692647769	10.0267603423558	8.97307834750124	8.8294755870585	9.31044984739757	6.97435880492458	8.62060434178745	7.95454134440588	9.12895399038288	7.56843991558825
OG0000084	6.9293341195266	7.18019258486608	6.69027418584663	6.46725351523775	7.77001574275905	8.17644818487053	7.55794348410812	7.80841926792694	7.33445842632189	6.63721147455441	5.83305658873542	7.53004003905969	6.89207125639593	7.59088086740333	6.82706025789908
OG0000085	7.42736366137519	7.99677454556708	6.69027418584663	5.42568311651115	8.30561275051797	7.37874477289116	9.24511381650315	6.43949904950246	7.14848078531671	7.14848078531671	4.64898857469934	6.98953014746119	6.80228964603653	7.86825636216436	6.40201683840203
OG0000086	6.9293341195266	8.5816038673285	6.52693858740877	4.64898857469934	7.33445842632189	8.00349972947392	9.22084013193519	7.18081626862278	7.31470044035055	8.41297851426011	7.07011505055803	7.4019863369178	7.01310185377556	7.1155640121404	6.66312625443524
OG0000087	5.16504255427592	6.83501497960318	6.18603009793923	5.66567302114307	7.5994110837913	8.05644230401284	8.20678254754439	6.86686881329916	6.86686881329916	8.05704705635366	6.18653993465743	6.63721147455441	6.43949904950246	6.1809695181617	6.17356000601756
OG0000088	3.72109379206516	5.57168584387469	4.02650294570466	3.0719514951792	4.90040605142161	4.8367503656482	6.1132387015037	3.86412056669796	3.86412056669796	5.23901682146546	3.2109991971407	4.4721671124022	3.51976139611356	4.90040605142161	4.08377713891082
OG0000089	6.05012628339164	7.99002492149591	4.8824801035585	4.50701967912474	5.41463331820387	8.03015959314275	7.6737737982187	6.56371438591738	5.79172862419811	7.17010106763477	5.45394517541691	7.19146917880079	6.81539053342588	7.49435171834629	6.6197114892721
OG0000090	7.07286669388041	8.586517843838	5.26009386926235	5.14913515658143	7.30474122704414	8.13938162674936	8.61089515065144	6.43949904950246	7.34425836204795	6.95359128762272	5.96554251206714	8.30561275051797	6.9414524361709	8.07029691347798	7.12740980001978
OG0000091	6.71844704246829	8.40089920953659	7.29977036752812	6.94961324721566	7.99622489984078	10.3365896928669	10.1704101720307	8.18547870852241	8.82507962835361	8.25250993116198	6.38405760281912	9.40948643012658	8.42392827022939	9.18782249772311	8.30634334057199
OG0000092	6.2951133150894	8.82567646293131	5.98872290342329	5.64049096465906	7.26435553751369	8.08235847083074	7.65766437781928	6.84131203097257	6.63721147455441	7.22306144982097	5.98674408683154	6.39062518835909	6.39062518835909	6.78909347400514	6.56015031141676
OG0000093	7.038027915416	8.39002401473514	6.97844399265621	5.61496406602989	8.11594145562291	9.49310234433341	8.54181830924933	7.09328586004923	8.48302757210013	7.67446162574925	6.14825119391831	8.63528184486852	7.18081626862278	8.68338808270749	7.11629836869622
OG0000094	7.79577418272038	10.5084111759203	8.77984132265479	6.68165186394778	9.44451826162309	11.2129758545171	10.0492523521919	8.62060434178745	9.93040371880198	10.6536748458111	9.26527382236531	9.99251963332271	10.4319491948139	8.39643221056346	8.13470571941102
OG0000095	4.49133492352231	6.27534360454112	4.67751151692348	3.33562892371599	6.0467700184092	5.95630816892727	7.13776688486031	4.90040605142161	5.44231307761756	6.10546656079825	3.81870580237435	4.52085728685116	4.70107503888465	4.65799030629154	4.57712370896639
OG0000096	4.02650294570466	6.24052255803145	4.02650294570466	3.73566389088483	5.41463331820387	6.69002141767835	5.52075005041328	5.57477577107391	5.4695798521561	5.49644711585256	4.34970311748442	4.31526967700047	3.70328324417889	5.17640977480472	5.15407669095437
OG0000097	7.14061372218116	8.69610295867619	7.34989743528655	6.04895049867015	8.31142062305504	8.50116443393392	9.4657657107776	5.57477577107391	6.56371438591738	7.7068641843904	7.21575676083521	7.31470044035055	7.83857920392557	8.03699343253544	6.89122216597096
OG0000098	8.95863137156583	10.121601337999	8.6123368115327	6.83389687225204	9.67004914539607	10.2179691077572	9.86860506196749	9.63050667668514	8.51449027162655	10.0412172395738	7.72111348525554	9.33737934853991	8.90266136823548	9.71423434968541	9.02193170693207
OG0000099	7.33998076370757	8.49601974181312	6.85309225365421	4.97424380813159	8.57586494282452	8.28341258398445	8.9264853689095	7.04789826353428	7.29472774175917	7.79315323999497	7.16110289197352	7.89746612146329	6.63721147455441	8.60581027535823	7.51539161810002
OG0000100	4.76270750569073	6.1132387015037	4.49133492352231	3.73566389088483	5.32896890188978	5.66954653210312	6.24052255803145	4.56798080343967	4.78382302433327	6.0467700184092	3.33562892371599	4.9737492733079	5.26950776672026	5.20799160421658	4.43080174195217
OG0000101	12.2007721236119	13.4107563985219	11.6019077163226	11.4556975777418	13.1629208376142	12.8070261500519	13.6430889813789	13.5144021408939	11.6248846012178	11.979863678373	10.7774041126201	12.853376945211	12.143491697689	11.7816117150517	10.4559120861476
OG0000102	8.62232521834427	9.32271120763625	7.49257295545699	5.87826298371469	9.18419728577236	8.97889318735337	8.89764237875149	8.16049222309633	7.93334328835047	8.47773173024556	7.1047679303681	8.05704705635366	7.86825636216436	8.75786378798213	7.64526052509609
OG0000103	8.21781149613034	9.31940386066857	8.16762591704983	5.96554251206714	8.9152830610569	9.82119198696418	9.55536754859492	8.00991406720675	8.47773173024556	9.24488532193389	7.39027530884505	8.81182914211421	7.1155640121404	8.6594902491627	6.98939563793402
OG0000104	4.76270750569073	6.51733847250335	4.92051467664292	2.9143222821798	5.76882771340321	5.89390819754277	6.54729267782473	4.9737492733079	5.52292759975136	5.60016568661572	4.50701967912474	5.92356827525711	4.52085728685116	5.76882771340321	4.90991158284927
OG0000105	10.4405114920955	11.3342339997472	9.66886655994476	9.08947117596572	11.2193339694441	12.1111273234731	11.701060345586	10.8188729954739	10.8067918160253	11.4180259599302	10.3327368816635	10.1457920691296	10.5968647590587	10.8883018137845	9.96254714456679
OG0000106	9.10259818820941	10.828321183302	8.14845166435367	7.64592445972422	9.50351604882939	10.5634523966137	11.012752955778	8.36289189537086	9.44767050191355	10.3773744305636	7.80122421731457	9.22369132889437	9.12895399038288	9.2693103108058	9.10383759476255
OG0000107	8.40042251887093	9.37162855366987	8.13555811373248	7.25833654236492	9.8177315893857	10.3095817304452	10.3134641511465	9.30365612183684	9.36062708302613	8.99329210610618	7.91524972713575	8.91947134488027	8.63528184486852	10.1436272808423	8.97754489846211
OG0000108	9.57872865350677	10.7240731255738	9.47457016695394	8.07752133251249	10.2973717891734	10.1301824887583	10.8502281339251	9.34405125473048	9.30024993319011	10.3963751479948	9.12059267182097	10.4039212999613	9.32732641018787	10.8248841751625	9.37333267269574
