Gene	CV
OG0000211	2.89263147783841
OG0000212	2.89239657831316
OG0000213	2.8919246218261
OG0000214	2.89186927357594
OG0000215	2.89179796921714
OG0000216	2.89159041428905
OG0000217	2.89121123494861
OG0000218	2.89097196957716
OG0000219	2.8907478518864
OG0000220	2.89049121007956
OG0000221	2.8895206610875
OG0000222	2.88893881153487
OG0000223	2.88874613002014
OG0000224	2.88829019641941
OG0000225	2.88829019641941
OG0000226	2.88804175655941
OG0000227	2.88729166336255
OG0000228	2.88728467981056
OG0000229	2.88704002600567
OG0000230	2.88653431430767
OG0000231	2.88653431430767
OG0000232	2.88609585186987
OG0000233	2.88609585186987
OG0000234	2.88576958407905
OG0000235	2.88551301161705
OG0000236	2.88549471945571
OG0000237	2.88525559992607
OG0000238	2.88521575793455
OG0000239	2.88499734411886
OG0000240	2.88499734411886
OG0000241	2.88447828039911
OG0000242	2.88421746250402
OG0000243	2.88397179951328
OG0000244	2.88366370829252
OG0000245	2.88335442906776
OG0000246	2.88290030901503
OG0000247	2.8828968729687
OG0000248	2.88263422916338
OG0000249	2.88210898547592
OG0000250	2.88156090186164
OG0000251	2.88147333579486
OG0000252	2.88129029080114
OG0000253	2.88129029080114
OG0000254	2.88115550375554
OG0000255	2.88101875696701
OG0000256	2.88074629473138
OG0000257	2.88074629473138
OG0000258	2.88010533899809
OG0000259	2.8798715176675
OG0000260	2.87936985698649
OG0000261	2.87936985698649
OG0000262	2.87928993742781
OG0000263	2.87909170326824
OG0000264	2.87881258029226
OG0000265	2.87881258029226
OG0000266	2.87853248200201
OG0000267	2.87853248200201
OG0000268	2.87825140228429
OG0000269	2.87823736069746
OG0000270	2.87768627383589
OG0000271	2.87721527583021
OG0000272	2.87711714490521
OG0000273	2.87656966323398
OG0000274	2.87654396448418
OG0000275	2.87625583876433
OG0000276	2.87596668060608
OG0000277	2.87594490257233
OG0000278	2.87594490257233
OG0000279	2.87567648335392
OG0000280	2.87551706012547
OG0000281	2.8753852402901
OG0000282	2.87508699022788
OG0000283	2.87508699022788
OG0000284	2.87486715567281
OG0000285	2.87479958953938
OG0000286	2.87479958953938
OG0000287	2.8742200817115
OG0000288	2.87378319910981
OG0000289	2.87378319910981
OG0000290	2.87378319910981
OG0000291	2.87361543543695
OG0000292	2.87301681871244
OG0000293	2.87271585007543
OG0000294	2.87271585007543
OG0000295	2.87242259256618
OG0000296	2.87211055522625
OG0000297	2.87180621397747
OG0000298	2.87156359361451
OG0000299	2.87156359361451
OG0000300	2.87150073336056
OG0000301	2.87119410566818
OG0000302	2.87099237317059
OG0000303	2.87088632311646
OG0000304	2.87088632311646
OG0000305	2.87057737783825
OG0000306	2.87057737783825
OG0000307	2.87057737783825
OG0000308	2.87026726188552
OG0000309	2.86990320875652
OG0000310	2.86990320875652
OG0000311	2.86928314741847
OG0000312	2.86928314741847
OG0000313	2.86928314741847
OG0000314	2.86916905138145
OG0000315	2.869014929558
OG0000316	2.86869883816498
OG0000317	2.86835323217573
OG0000318	2.86805548007806
OG0000319	2.86788436856259
OG0000320	2.86788436856259
OG0000321	2.86774320916914
OG0000322	2.86730471720045
OG0000323	2.86709990763032
OG0000324	2.86692677938864
OG0000325	2.86677636576486
OG0000326	2.8665471183529
OG0000327	2.86646182427699
OG0000328	2.86645155119854
OG0000329	2.86579806747861
OG0000330	2.86579806747861
OG0000331	2.86579806747861
OG0000332	2.86578256862632
OG0000333	2.86549988354366
OG0000334	2.86513938253338
OG0000335	2.86513938253338
OG0000336	2.86462245258611
OG0000337	2.86462245258611
OG0000338	2.86452680752707
OG0000339	2.86447542080329
OG0000340	2.86414143708754
OG0000341	2.8638400035781
OG0000342	2.8638061050943
OG0000343	2.86346941490501
OG0000344	2.86344602079524
OG0000345	2.86265245868025
OG0000346	2.86254627131368
OG0000347	2.86210887001666
OG0000348	2.86210887001666
OG0000349	2.86204378889843
OG0000350	2.86204378889843
OG0000351	2.86185132536894
OG0000352	2.86153830158982
OG0000353	2.86142018238317
OG0000354	2.86142018238317
OG0000355	2.86102977565504
OG0000356	2.86102977565504
OG0000357	2.86072577156722
OG0000358	2.86051817678717
OG0000359	2.86037639278922
OG0000360	2.86002555036022
OG0000361	2.85967323306321
OG0000362	2.85967323306321
OG0000363	2.85940114042519
OG0000364	2.85931942955309
OG0000365	2.8589645906618
OG0000366	2.85896412835754
OG0000367	2.85896412835754
OG0000368	2.85896412835754
OG0000369	2.85896412835754
OG0000370	2.8586073178719
OG0000371	2.8586073178719
OG0000372	2.85856834605478
OG0000373	2.85844034510225
OG0000374	2.85844034510225
OG0000375	2.85814885400413
OG0000376	2.85814885400413
OG0000377	2.85814885400413
OG0000378	2.85791284604626
OG0000379	2.85791284604626
OG0000380	2.85788912191239
OG0000381	2.85788912191239
OG0000382	2.85752771254137
OG0000383	2.85716474607844
OG0000384	2.85716474607844
OG0000385	2.85716474607844
OG0000386	2.85687776932767
OG0000387	2.85687776932767
OG0000388	2.85684793469168
OG0000389	2.85680021021569
OG0000390	2.85644980640628
OG0000391	2.8560196761953
OG0000392	2.85522519388509
OG0000393	2.85515283204861
OG0000394	2.85515283204861
OG0000395	2.85515283204861
OG0000396	2.85515283204861
OG0000397	2.85495354891447
OG0000398	2.85427707028631
OG0000399	2.85427707028631
OG0000400	2.85383579192358
OG0000401	2.85382589914819
OG0000402	2.85344666011215
OG0000403	2.85344666011215
OG0000404	2.85339221949677
OG0000405	2.8530124456978
OG0000406	2.85294633079546
OG0000407	2.85268306537048
OG0000408	2.85268306537048
OG0000409	2.85268306537048
OG0000410	2.85249810328889
OG0000411	2.85245020477352
OG0000412	2.85245020477352
OG0000413	2.85245020477352
OG0000414	2.85229868139166
OG0000415	2.85204751412208
OG0000416	2.85159454009501
OG0000417	2.85152466823052
OG0000418	2.85131454272796
OG0000419	2.85131454272796
OG0000420	2.85113500970243
OG0000421	2.85113500970243
OG0000422	2.85113500970243
OG0000423	2.85074356333995
OG0000424	2.85074102806933
OG0000425	2.85068134295176
OG0000426	2.85035031400802
OG0000427	2.85035031400802
OG0000428	2.85035031400802
OG0000429	2.85016366047963
OG0000430	2.8499552463716
OG0000431	2.84955834490204
OG0000432	2.84929306077882
OG0000433	2.84915959387622
OG0000434	2.84899716951145
OG0000435	2.84875897736414
OG0000436	2.84835647922595
OG0000437	2.84835647922595
OG0000438	2.84795208311713
OG0000439	2.84788199288508
OG0000440	2.84754577248128
OG0000441	2.84754577248128
OG0000442	2.84721727959999
OG0000443	2.84721727959999
OG0000444	2.84721727959999
OG0000445	2.84713753053709
OG0000446	2.84692827489858
OG0000447	2.84672734028521
OG0000448	2.84672734028521
OG0000449	2.84661573131844
OG0000450	2.84631518450625
OG0000451	2.84600996636995
OG0000452	2.84590104574588
OG0000453	2.84590104574588
OG0000454	2.84590104574588
OG0000455	2.84506674829278
OG0000456	2.84478556082788
OG0000457	2.84400227233103
OG0000458	2.84337356327067
OG0000459	2.84300455049671
OG0000460	2.84294503482492
OG0000461	2.84251437501235
OG0000462	2.84250135592222
OG0000463	2.84199523031747
OG0000464	2.84164668415673
OG0000465	2.84164668415673
OG0000466	2.84164658218101
OG0000467	2.84164658218101
OG0000468	2.84164658218101
OG0000469	2.84164658218101
OG0000470	2.84120940890718
OG0000471	2.84100506654873
OG0000472	2.84100506654873
OG0000473	2.8407700237596
OG0000474	2.8407700237596
OG0000475	2.8407700237596
OG0000476	2.84035868384976
OG0000477	2.84032840589852
OG0000478	2.84032840589852
OG0000479	2.84032840589852
OG0000480	2.83988453418418
OG0000481	2.83970746861439
OG0000482	2.83970746861439
