CriollaRayada_low-biomass	IJ76-318_high-biomass	IN84-58_high-biomass	IN84-88_high-biomass	Krakatau_high-biomass	RB72454_low-biomass	RB855156_low-biomass	SES205A_high-biomass	SP80-3280_low-biomass	TUC71–7_low-biomass	US85–1008_high-biomass	WhiteTransparent_low-biomass
OG0001711	7.07575691072309	7.73996645419748	10.3444886455308	7.86405165948069	7.1038746496908	9.69737094456281	7.44723934024775	7.88804867046789	8.70508348858779	7.64768245447133	7.37713269056622	8.44013665805166
OG0001712	5.96905646191729	6.84229224776822	7.79317577807134	5.74002845779231	7.1038746496908	8.54059937707434	7.43963687967022	7.67582256440287	8.57162236382961	7.80927115846787	8.09596211158983	8.2257420509024
OG0001713	6.8640010086732	7.21180126376871	8.36425046796012	7.008208490405	7.16767939910786	8.42770418086563	7.17659751418535	8.53609981926411	8.72994255428047	6.96831054333294	8.58312231727117	7.97764708938885
OG0001714	6.79795537179355	7.31319730015257	8.65800163031169	6.61939813552919	6.82028032348344	7.83965690042168	6.92739990594092	6.48229951571035	7.1880341676962	6.70530914587046	6.81512122641677	8.23037680300202
OG0001715	8.78249482194331	7.89966918753412	10.2864269892344	4.37560731254654	6.55494016889665	8.45248574383803	7.12235678388125	10.1257247282548	8.83946310170954	6.71719798635166	9.41767910939322	8.93647410375703
OG0001716	5.44059269699442	6.48765788331841	8.22109557592956	7.35372034739107	6.6568098364892	7.42130341120826	6.7523243128093	6.75093664298632	7.69020955883854	7.54315972890364	4.30715069259998	7.03071799489053
OG0001717	7.46984865874902	8.71969999621095	10.0938790553351	7.68782025867285	8.11557073462751	9.39334921072162	8.6468685362436	9.85748268169674	9.15844236251825	8.09456690990558	10.4430042923645	9.80227963266094
OG0001718	7.87600234416253	6.13350314151263	8.16440082459165	7.38546145835503	7.56456676028779	11.2153442194773	8.86067523890179	7.64333621421031	9.97982047874334	9.32462715596898	8.66166657067951	10.2202507426957
OG0001719	7.40111467836597	9.92002146475244	9.52105328014895	7.31319730015257	6.37348807109883	9.41526061243273	8.57509589372995	9.23480328344913	8.5169837894437	7.67454155817193	10.8414385390066	9.29265875863199
OG0001720	6.68125166423084	6.8640010086732	8.05567338061114	6.59393914949064	5.7623787679217	8.99837465742378	7.08518300093357	6.83807216237622	8.03003396839506	6.78667228807013	7.32412062855211	8.48904359908117
OG0001721	9.7139762450517	8.77156911713968	10.195016492582	9.36723422409699	7.87600234416253	8.78552481182873	8.73093939914006	11.8670288508886	10.9939144183618	9.20781020873489	11.2628465764796	10.7538621783014
OG0001722	7.01803133553017	7.66116284072562	9.12186229215962	7.60661408671819	6.71719798635166	8.94902491432887	6.71719798635166	8.12373668982729	8.11577841206313	7.57869446386924	8.39836437050624	8.36425046796012
OG0001723	5.57310396151363	6.77530701263907	8.84278175844411	6.79795537179355	6.71719798635166	5.98745272151628	6.56805024936271	8.47485972465644	6.66075972437155	6.2819403546085	6.63738634087959	6.61365020055035
OG0001724	5.74002845779231	6.38823064360863	7.72111472482307	6.08064162334102	5.69427320478596	7.45013456227852	5.52159391389855	7.76375059311491	7.16283143472775	6.2177346672148	7.05800392776888	7.43577906049643
OG0001725	13.066119623224	12.6559868242126	14.8064432628949	12.8871085068569	12.1899480599463	15.9329755334599	13.2405352005954	14.449601219973	16.1601068557241	13.1444279252465	14.9239897348016	16.212262596319
OG0001726	8.26586773661615	6.43163043001254	5.37015355076713	6.9983258333502	5.74002845779231	9.17783869189976	7.96320207389467	8.75536627780531	8.47288523335972	8.08397386125633	7.13724118073067	9.24281387453171
OG0001727	7.571644807934	6.74070400740944	7.86810993953868	6.29758137699651	5.96905646191729	9.24015234078498	8.44887303709866	8.56003619000247	8.21176721345202	8.41369854025036	10.0428990518409	10.095554592463
OG0001728	7.1038746496908	7.50688925770877	9.14446008728433	7.49216744612537	6.77530701263907	8.73698352503053	7.78437831662154	9.24299321591899	8.70150446425778	8.52981346279026	8.81942300283292	9.56618404030545
OG0001729	5.32459619965648	3.02289993759565	4.00780458616594	4.6657538019012	3.39206459904411	5.25483936915151	3.9881915832934	4.85851451374817	4.69606993026336	4.6657538019012	6.28113347940834	5.62205562925516
OG0001730	5.57310396151363	4.37560731254654	5.16124902558351	5.67084290917862	5.01918968084748	6.6723136652276	5.05693911544139	4.3996263468319	6.96521129778496	6.04435223938157	6.12499235910353	6.61365020055035
OG0001731	10.4611773698192	12.3349519930077	14.2169726894574	12.9719462929069	12.7547443631787	13.0783931497072	11.5952701176489	13.5267254802969	12.6458762729622	11.2511612015577	12.7396941884044	13.8507004918236
OG0001732	6.5283794964452	7.1038746496908	8.84278175844411	7.99136168091307	7.49216744612537	9.96011166632232	8.39585604401651	10.0604557101607	10.0854786958768	7.2204877713106	9.89783644177687	8.93961998640283
OG0001733	4.15919850832104	4.5580988271963	4.87167042840372	1.37038370299962	4.50035508775739	4.74247836977511	4.07693298084007	4.26778648253104	4.23932816955009	3.78609986788133	4.48973550557074	4.48973550557074
OG0001734	5.6470259923377	5.98823521593145	5.89466224788922	4.81081502134866	5.26263300776545	7.26144384332144	5.57310396151363	6.0365208016049	6.43634918423015	6.00717320320837	5.45062376434371	6.80459016341657
OG0001735	7.96886899687779	8.03006725055991	10.0685634842645	7.56456676028779	7.75913516845891	10.1629865692405	8.39585604401651	9.33333051408599	10.1138867670524	7.98576453363775	10.1870603714597	10.0133783542059
OG0001736	6.41729923880334	5.19762860364877	6.6723136652276	6.150724405016	6.06260529367167	7.7813651602493	6.08064162334102	9.3692676129992	7.43577906049643	5.32459619965648	8.56005000280112	7.61376661651345
OG0001737	4.37560731254654	3.39206459904411	4.74247836977511	4.37560731254654	3.66940023015848	3.91867171713213	3.9881915832934	4.90004671850776	4.74247836977511	1.37038370299962	3.715493402366	4.37123001864993
OG0001738	7.68782025867285	8.35964378290336	10.9656498544564	7.2204877713106	8.48338805846831	8.95214904653122	7.32952219494577	9.62065937105367	9.58834074130089	8.26105106316934	10.0651619296714	8.77523121384432
OG0001739	9.00438996608011	9.83012703965601	11.3851588622378	9.22496354591021	9.02356548175544	10.5099533922436	9.36460017010286	11.3403694381283	10.726539171474	8.68556155717038	9.98871039354965	10.7420311143418
OG0001740	7.47732012702189	6.08064162334102	6.17352741600652	5.80608299857508	4.6657538019012	8.14994908487157	6.25017285091286	8.68268166353931	9.00747972985111	5.88979487600081	7.96163233340896	8.0144755069609
OG0001741	6.41729923880334	6.91700703829836	8.54450599660921	7.67454155817193	5.16387302616036	8.8160614273126	6.74070400740944	4.67613271566098	8.71933000377198	7.97451830477192	8.19296710270274	10.0480603196357
OG0001742	5.71733070751837	5.91000697340587	7.14581515524705	6.45989893770919	5.44059269699442	6.38169952263719	5.41250427083805	6.34271718714066	6.80459016341657	5.86930514495362	7.66509299766107	6.32503982222732
OG0001743	6.13350314151263	6.150724405016	7.80490919851911	4.37560731254654	3.78609986788133	6.50204260568936	5.05693911544139	7.05562575280366	7.32412062855211	5.98823521593145	7.25344360606789	6.22057092966752
OG0001744	5.84852928595049	8.28024251212844	9.79638635082095	7.05674067815179	7.75913516845891	7.7694762457946	5.92994952475887	9.29402578950871	8.44013665805166	5.01918968084748	7.36965930488408	8.83280756468558
OG0001745	6.2819403546085	8.15686910683036	9.87723266408119	8.71969999621095	8.86415027937277	9.57951005487346	8.32270485765963	9.75526821385067	10.130397387167	7.20306952344844	9.20790699662865	9.98160186660918
OG0001746	0.174386457728521	4.76441610446085	5.75420373918154	2.03797267995478	5.01918968084748	5.12849155964964	3.39206459904411	5.74167143760313	5.28461308150067	3.9881915832934	6.43634918423015	4.48973550557074
OG0001747	9.00438996608011	5.41250427083805	6.15751963156211	6.35860306530608	6.32839447649846	9.25342132413723	8.43136978761935	4.26778648253104	8.90471059747582	8.50040585641895	7.24540525371745	9.3183561669269
OG0001748	4.98026183466952	5.80608299857508	6.93630239715487	5.49511337385008	7.16767939910786	8.79235507713143	5.19762860364877	7.68865246213475	7.38457368025232	6.37348807109883	8.28060226392048	6.0577795158766
OG0001749	3.89175762728741	3.89175762728741	5.50177642432301	4.61315109055933	6.9983258333502	4.69606993026336	5.74002845779231	8.33249976894162	7.4429716915395	4.15919850832104	8.04033300764116	6.20504959436957
OG0001750	5.94963023725412	8.89171363544536	9.60369321409159	6.51492504936228	7.79686787243553	7.96698628061004	7.28006965098439	9.98372945673777	7.67769565913825	6.9983258333502	9.17231795408319	8.18823683519626
OG0001751	7.81544084762982	7.59270959069752	8.91429833552826	6.61939813552919	5.96905646191729	8.43600182004106	6.88541598819698	8.97019718237005	8.58312231727117	7.68119330902396	7.28521986589912	8.95526778857055
OG0001752	5.80608299857508	7.17659751418535	8.66532419934458	6.13350314151263	6.31306502065331	7.22921255496256	6.48765788331841	8.21202613599885	8.27157183056388	6.7523243128093	8.16919286963359	7.81656649595365
OG0001753	7.52874169804614	6.43163043001254	7.37713269056622	6.31306502065331	6.60672152240276	8.91429833552826	7.21180126376871	6.87989181541661	8.21643731723409	7.46984865874902	8.09596211158983	8.38989497065575
OG0001754	7.1038746496908	6.16775385491356	7.5742686105565	7.15871327660338	6.93772572256972	8.53668444133589	6.29758137699651	8.61470447220698	8.69432535686786	7.42433098484281	8.4151871818176	9.13601880947315
OG0001755	10.3421874135201	8.50885610178831	10.0308001394176	8.13633629133128	8.61531542938867	11.1379463818929	9.98892728859259	8.30539035253099	11.2014189032653	9.88657158166	11.1883295499826	11.8865140102227
OG0001756	4.15919850832104	5.19762860364877	6.42286742034309	5.84852928595049	5.29397411928598	6.93630239715487	5.26263300776545	6.7620986026921	7.1286226288949	4.94006671161207	6.7617413445223	5.83609060001183
OG0001757	4.76441610446085	4.85546313338719	6.50204260568936	5.19762860364877	7.15871327660338	7.75750790991218	5.41250427083805	8.64900797656118	7.75149360025956	6.66907962914307	7.75149360025956	6.86674385713738
OG0001758	7.5359655578396	4.43963638771454	5.9693474247708	0.174386457728521	2.03797267995478	7.1712747471699	6.13350314151263	2.97832214126936	8.5169837894437	3.2227316291386	4.23932816955009	6.77256452188549
OG0001759	6.97837772341644	9.33269199104237	10.792387641556	8.57915770118417	10.0279732539486	9.45831260444125	8.39585604401651	10.032274720305	9.71595981702244	7.48475962253862	10.6320781719195	9.54375716547368
OG0001760	6.00717320320837	4.76441610446085	7.4572679441405	5.59817263467218	5.44059269699442	7.83965690042168	4.5580988271963	6.35725843889085	7.56759856608004	5.35453629350115	7.19635122950839	7.69020955883854
OG0001761	10.0805813839334	10.6219455468558	11.9669595875907	9.67432032675953	9.5923541702833	10.6988152428585	9.57127960564289	11.0108971850949	10.6620308469349	9.38295940476696	10.2202507426957	10.8357998131142
OG0001762	7.24628109118617	7.62726752282159	8.42770418086563	6.71719798635166	7.01803133553017	8.69791842919215	7.18546819810883	8.30993641486802	8.88213988452766	7.70755428551267	7.89612152468433	7.67140550899499
OG0001763	7.31319730015257	8.22205640599244	9.58393069543903	8.14663145445482	7.56456676028779	9.15006590715487	7.2377271752266	9.22382580796578	9.35373594358504	6.69332759931384	8.77178706859542	9.50037707492501
OG0001764	8.68172880890387	8.073319074555	9.77660537339666	6.77530701263907	7.22912957029151	10.6520993717116	8.25137969074516	10.0054617229715	9.88475146218539	8.17211919103649	9.82178945900342	10.4290431363488
OG0001765	8.11034233664169	6.88541598819698	8.47693814293553	6.11608547315189	6.77530701263907	8.04033300764116	6.8640010086732	9.42435174821182	9.67229087466123	7.26325983102016	9.25077524147	8.42770418086563
OG0001766	7.62726752282159	8.39585604401651	10.1055763042437	7.98015011245072	8.50040585641895	8.92383554833507	7.43200087121986	9.09553905906768	9.3587347648244	6.44582953191575	8.90150337038677	9.37859455204701
OG0001767	5.52159391389855	6.35860306530608	7.63318887342346	5.94963023725412	4.5580988271963	7.89612152468433	6.2819403546085	6.40007638950699	6.55264983887783	6.11608547315189	7.43577906049643	7.69020955883854
OG0001768	2.77866696067148	3.89175762728741	5.5511227722965	5.44059269699442	4.07693298084007	6.25115055926912	5.12921282687979	5.28374504278588	6.66075972437155	5.23053252011004	5.39750569740453	5.25483936915151
OG0001769	6.77530701263907	0.174386457728521	6.12499235910353	5.74002845779231	5.59817263467218	8.89507183210751	6.85318392632682	6.67045697760613	7.93462321910258	5.16387302616036	9.07580530362047	7.97764708938885
OG0001770	3.66940023015848	3.39206459904411	4.00780458616594	4.6657538019012	4.15919850832104	5.98745272151628	4.71611523057997	5.05334906723469	6.0577795158766	5.09358967485886	5.22437986457124	6.18936955956539
OG0001771	5.01918968084748	5.6470259923377	6.7617413445223	6.11608547315189	5.54758402946503	7.04895917023333	5.98823521593145	7.22267140332695	6.2662151088193	6.32839447649846	7.1286226288949	6.93630239715487
OG0001772	9.31110614988604	10.8153663572386	12.6993630244071	10.8032318439783	11.667808460915	11.5820297063841	9.57598374755146	12.5009791084999	9.91452548002766	9.92197044958831	12.1138219859521	11.9606960199188
OG0001773	7.15871327660338	7.99694166560116	9.46303434373712	8.78974243945568	7.71408400255528	8.73346642912984	7.37758107094829	8.53609981926411	8.56005000280112	6.9983258333502	8.67261763429488	8.75446818999515
OG0001774	7.66786480377132	8.0245879669367	10.0377234322011	7.14969855898977	8.073319074555	9.31068483863769	7.40888823185438	11.0182666442507	8.64696265426731	7.55032447823458	8.7957606384745	7.89055382580239
OG0001775	6.88541598819698	7.62040984408738	8.6689745445313	7.2377271752266	6.72899574580827	8.86911507201472	6.70530914587046	8.79065245890221	9.21061601504652	6.59393914949064	8.66166657067951	8.82947064217355
OG0001776	7.91138750132043	6.78667228807013	8.56777299951169	6.6568098364892	5.74002845779231	8.0909743157858	6.83132478585607	9.14794469984218	8.91429833552826	6.18459590762684	7.90720578399183	7.513304700402
OG0001777	7.06627637603257	8.14663145445482	9.46303434373712	7.52148787872847	8.27546339466297	9.25077524147	8.10509895952496	9.30195469178632	8.26249683042013	7.59270959069752	8.55229442552011	8.52488938669327
OG0001778	6.90654611755626	8.53397643572192	9.92005529937775	8.32270485765963	8.12078424195216	9.40311999347884	7.84597592717162	8.76247829815229	9.66173935725361	8.18221592310552	9.83339741644792	9.13601880947315
OG0001779	9.68320669861748	10.1645199561253	12.2627125519473	9.80124631552693	10.9775619956723	11.7868421862257	9.82192127974129	12.4941576721239	11.333694681122	9.59468095947537	12.0102451690999	12.2231268933233
OG0001780	4.23592902667258	5.82745836928096	7.53386269623401	6.34357282986707	6.93772572256972	7.6587579516032	6.11608547315189	5.88654397500752	8.2985311937679	6.11608547315189	7.61376661651345	8.61344152138247
OG0001781	8.03553011952908	9.11349069363485	10.9315968860521	8.16196657291697	9.04254012479544	9.29006901471477	8.35047831582607	10.7789285339911	9.87157348596897	8.17211919103649	10.1369609238459	9.54149935747579
OG0001782	3.78609986788133	4.30786671404802	7.14581515524705	5.38382849814453	5.32459619965648	6.46296381400387	4.07693298084007	6.26787666043505	6.46296381400387	4.81081502134866	6.50204260568936	5.5511227722965
OG0001783	11.7614393900174	11.3902361782505	12.8400217670655	10.0644132220434	9.482008389996	12.0175691998123	10.9085900014189	12.123139333514	11.2817000593463	11.1706211659585	11.1039286067663	11.9806683785938
OG0001784	4.81081502134866	9.60164373134054	10.6768307353545	7.72058989188957	8.2318829221962	10.5771932763554	9.09218921374847	11.1442895147125	10.4842758171079	8.0679682946161	9.97088783519392	9.6468650454796
OG0001785	10.608497940846	10.1107436455446	11.6332705067468	9.7030459145188	9.91024571711292	11.4070371060335	10.5854144742154	10.2339270550554	10.4304439320388	10.4553304352644	11.185512958844	11.2218080700865
OG0001786	5.88979487600081	6.150724405016	6.83597370134335	4.76441610446085	5.57310396151363	6.96521129778496	5.59817263467218	7.89945163508015	6.88692980936754	6.2661386518511	7.39935971124413	6.54015336610746
OG0001787	7.30497576823439	5.78439327662517	7.90720578399183	5.78439327662517	7.20306952344844	7.95087686333144	7.43200087121986	6.91054843489317	8.17873956254729	6.50135186741134	8.29406531751964	9.66807750975629
OG0001788	8.9979527297993	9.39077161232188	10.1089049363978	9.12254396098603	7.98576453363775	10.0411754439693	7.93459912286123	7.3898155034351	10.289448711896	9.1553586302978	8.72641187532588	10.5059222752738
OG0001789	7.13152092983469	3.02289993759565	4.98830210019641	4.6657538019012	5.69427320478596	8.63956625336669	6.9983258333502	3.17937594283982	6.66075972437155	6.87474465267175	7.63318887342346	8.43185767493383
OG0001790	11.7834239061968	7.28006965098439	10.5219951678685	8.39585604401651	9.07681935422504	10.8515461307211	10.3576732917929	10.0985211325444	11.6040497984921	11.4265535469627	11.2401564454399	11.8529748905105
OG0001791	8.56285633261846	9.11953121591229	11.2004869235028	8.78974243945568	9.42169132186416	10.2327412295732	7.83382396235389	10.7084894778836	11.2337545657861	8.71593812901674	10.6232516139128	10.2108277909458
OG0001792	6.94798546700912	0.174386457728521	2.38369271985589	0.174386457728521	2.77866696067148	1.94750767471792	0.174386457728521	2.73244278909304	7.83391200303302	0.174386457728521	0.0849798565528355	0.0849798565528355
OG0001793	12.9206740924786	14.171804437945	16.4920433083622	13.6394018687818	15.157359356389	15.0746574048284	13.003712659909	16.8077639950156	15.2591381222387	13.051367499368	16.6538689366247	15.6811729005204
OG0001794	0.174386457728521	10.0481034548004	11.4792846237174	9.01719617759127	8.74951954400539	4.48973550557074	3.78609986788133	11.8473672277643	7.15434507047724	5.16387302616036	9.71390360608744	9.86210295578359
OG0001795	5.38382849814453	5.4681207251436	6.52755444185314	4.30786671404802	4.71611523057997	6.18936955956539	5.19762860364877	5.60492392561692	6.02302451240381	5.54758402946503	6.84629721395165	7.03071799489053
OG0001796	5.52159391389855	2.4671806189341	3.82171266838992	2.4671806189341	4.5580988271963	6.28113347940834	6.23403941201	6.31321620051367	7.06699897378055	5.16387302616036	6.51485141884959	7.21286237682828
OG0001797	3.53921560947956	0.174386457728521	5.77510673394699	5.01918968084748	3.89175762728741	6.79398777343877	5.29397411928598	3.17937594283982	6.07486304517852	6.2177346672148	5.06034558472275	6.61365020055035
OG0001798	6.77530701263907	5.23053252011004	7.7990520702325	5.69427320478596	5.94963023725412	8.31186414474364	6.90654611755626	6.23689016056977	7.72111472482307	6.40283349134532	7.81074729641087	8.25337681349103
OG0001799	6.78667228807013	4.43963638771454	6.89692737514364	5.98823521593145	4.30786671404802	7.25344360606789	6.2177346672148	4.81548953755103	7.42855639357482	5.91000697340587	5.91368545558988	7.04895917023333
OG0001800	8.65077479284461	7.73996645419748	8.44837857882133	7.46984865874902	7.75276839450552	8.63956625336669	7.67454155817193	10.3661306510098	9.96550756396321	8.30865935297427	9.87723266408119	9.85258377815774
OG0001801	5.54758402946503	5.71733070751837	7.1712747471699	3.02289993759565	5.26263300776545	6.97473333683273	4.89850460429943	4.90004671850776	5.81604139534319	3.02289993759565	6.04050159813177	5.47643532109699
OG0001802	7.45480857790246	8.66244388598865	9.66173935725361	7.62040984408738	8.03553011952908	9.60805622029382	7.86405165948069	8.42008512783158	9.5684117576531	7.91721834085369	8.89829045488725	8.95214904653122
OG0001803	7.61352544151894	7.94035588892646	9.42491550249582	8.35964378290336	7.32137930148109	9.44645479131968	7.59270959069752	9.05974225565861	9.25342132413723	8.00250459784824	8.04033300764116	8.79915984918424
OG0001804	2.03797267995478	2.4671806189341	2.69946172294194	2.77866696067148	2.03797267995478	0.0849798565528355	0.174386457728521	0.121797757977731	1.94750767471792	2.77866696067148	3.46728058365378	3.46728058365378
OG0001805	8.44451280046653	8.15686910683036	9.57951005487346	8.47052064567054	8.12598294616505	10.0905234546661	9.59700481099603	9.63170899530506	10.3400856989727	8.073319074555	9.19975567782596	9.59274024433937
OG0001806	9.94712277416373	10.8900760209575	12.395484006583	9.81986414446739	9.31110614988604	11.3127147488349	9.38556718056789	12.7712481297433	11.9850099507078	10.5495539794008	12.2351420655884	11.4062002437561
OG0001807	5.16387302616036	5.52159391389855	7.10249418196814	5.6470259923377	5.78439327662517	7.11124967245724	4.5580988271963	6.48229951571035	8.1256066848765	4.15919850832104	5.875393458287	7.26940636904288
OG0001808	6.2012548138764	8.52981346279026	9.33865695832899	6.58104930945487	7.30497576823439	8.04546080545575	6.23403941201	9.14794469984218	7.94547514146032	6.97837772341644	7.89055382580239	6.6491177157907
OG0001809	6.16775385491356	6.98838252898089	7.82236692776524	6.51492504936228	6.61939813552919	8.00925969489647	6.08064162334102	7.37458441700069	7.96698628061004	6.11608547315189	7.98295414395803	7.55418199710906
OG0001810	10.4465257714584	10.5313642987649	11.7661352163232	9.41401019416147	10.2513862026953	11.1350542675008	10.2234294912373	11.764518866914	12.1004445781097	10.3730322978943	11.7169349697177	11.590411908045
OG0001811	7.16767939910786	9.57127960564289	10.706086895172	8.2850092428459	7.1038746496908	9.80815420492556	8.16704990750961	10.2227437086163	9.69529391057626	8.74211013680981	9.82953617736965	10.1966036580387
OG0001812	6.61939813552919	6.08064162334102	5.12849155964964	3.9881915832934	4.94006671161207	8.49306112178297	5.94963023725412	7.59682967605914	7.8510920391811	5.54758402946503	6.66075972437155	7.46437210457091
OG0001813	10.1282608129953	8.99149251757538	10.1105670262596	8.82909716437426	8.89512978580813	11.2781232424994	9.55234179177241	11.2336191647008	10.8187821768573	10.3468466259162	10.7749732923989	10.7819582820724
OG0001814	7.28841238512917	6.69332759931384	7.91272256505037	5.88979487600081	6.8640010086732	7.00296726726249	4.5580988271963	7.04634739379452	7.45013456227852	5.96905646191729	7.99878304694014	8.44837857882133
OG0001815	7.15871327660338	6.91700703829836	7.22105736605079	5.69427320478596	5.96905646191729	7.74545900147204	6.50135186741134	7.32018313869825	8.27157183056388	6.89601611774625	6.84629721395165	7.64601955046774
OG0001816	7.42433098484281	8.26586773661615	10.0736541957823	6.6568098364892	7.78437831662154	9.68068883868968	7.64768245447133	9.82601884042287	8.63213991349517	6.66907962914307	8.19296710270274	8.21643731723409
OG0001817	7.99694166560116	8.11557073462751	9.02854852093101	8.44451280046653	8.28024251212844	9.64045341211533	9.13753320365043	9.74907601615977	9.99932247441066	8.25137969074516	9.99932247441066	10.5018824996666
OG0001818	4.71611523057997	5.44059269699442	7.60724477709412	6.59393914949064	6.2012548138764	7.1712747471699	5.49511337385008	7.88804867046789	6.15751963156211	6.64444069234482	6.44971398410818	6.47610061254193
OG0001819	5.35453629350115	0.174386457728521	6.18936955956539	4.94006671161207	3.89175762728741	7.56759856608004	5.41250427083805	2.41850798222613	6.55264983887783	6.11608547315189	5.9693474247708	7.28521986589912
OG0001820	6.74070400740944	4.76441610446085	7.38457368025232	7.26325983102016	7.69442260694013	7.23732837590282	6.18459590762684	7.56969326234227	7.7694762457946	5.92994952475887	6.61365020055035	8.45248574383803
OG0001821	8.43576122500407	7.95181491674162	9.63616656324553	7.67454155817193	7.59270959069752	8.75794513193919	8.40033290423751	8.65278018579101	8.98309700180049	8.44014221280047	9.26396742777316	9.48413304975304
OG0001822	6.92739990594092	8.24165716213178	9.68278236934102	5.7623787679217	8.40033290423751	8.55617630357963	6.58104930945487	9.02014789893065	7.10249418196814	4.6657538019012	6.80459016341657	6.46296381400387
OG0001823	7.68119330902396	6.90654611755626	7.91272256505037	6.23403941201	6.80915761231413	8.35129300193129	7.41662688530946	8.72663807987698	8.39413454050416	7.64768245447133	9.01050460616008	8.25337681349103
OG0001824	7.40888823185438	8.49616613721195	10.3444886455308	7.64090360726845	8.76791263053935	9.55051399793784	8.51726771621307	10.8399250131915	9.78454316784355	8.52564104682747	10.5484819230291	9.95470004918687
OG0001825	8.28024251212844	11.4300600934386	12.9449380833704	11.8800570109865	10.6577822208306	12.3869428337171	8.62325470882086	12.4103799521195	11.0011741176812	10.3218625420935	11.7133720691865	11.4549597085743
OG0001826	6.7523243128093	7.63409870312879	8.84609436862715	6.51492504936228	7.14969855898977	7.96698628061004	7.008208490405	8.39424422947287	8.02486255536121	7.05674067815179	8.37283838664378	7.92917281339637
OG0001827	6.78667228807013	7.97451830477192	8.88213988452766	7.75913516845891	7.83991018967337	9.25342132413723	7.64768245447133	9.09553905906768	9.03153844188789	5.41250427083805	8.70508348858779	9.11901770382924
OG0001828	7.69442260694013	7.69442260694013	9.772623662586	7.89378145289526	8.0679682946161	9.14165068152494	7.64090360726845	9.13931472112271	9.7785930183623	8.22205640599244	7.86245511975357	9.04344903173605
OG0001829	5.86930514495362	5.52159391389855	7.03071799489053	6.08064162334102	5.4681207251436	7.43577906049643	5.16387302616036	7.1717122200507	6.22057092966752	6.85318392632682	7.59412830375189	7.14581515524705
OG0001830	5.98823521593145	6.89601611774625	8.54840433460791	0.174386457728521	5.86930514495362	7.42855639357482	5.92994952475887	8.1136589787687	9.46539066288175	2.77866696067148	7.5742686105565	7.58753327285735
OG0001831	7.8030802192388	9.51629881219316	10.5836579878625	7.77810078286196	7.12235678388125	9.69113281613089	9.30566959919511	9.84574628361785	9.83339741644792	8.72720060096414	9.97803738174769	9.32599541708763
OG0001832	9.13155233585378	8.52145914550651	9.75459907802087	9.79916605853495	8.0679682946161	10.3735802595439	9.35137269799061	8.46653821484748	9.79441774474748	9.08912563818835	10.1613705570353	10.0028464170366
OG0001833	4.85546313338719	4.07693298084007	6.73986587607949	4.98026183466952	5.82745836928096	6.28113347940834	5.78439327662517	6.50875966487141	6.29590854731388	4.23592902667258	6.14134254495745	6.28113347940834
OG0001834	4.94006671161207	6.2819403546085	7.65240019514458	6.04435223938157	6.06260529367167	7.76350207686638	6.92739990594092	6.42797459524257	8.09596211158983	5.54758402946503	7.1286226288949	7.1880341676962
OG0001835	10.7363254833265	11.3376536960972	13.172259468512	12.5455838613133	11.9661240624141	14.2596443459371	11.9734012940441	11.4186107051889	13.8442371320095	12.2186654583548	14.7573042938782	13.1536373852689
OG0001836	8.62325470882086	8.47481978570875	9.90341615306327	7.80927115846787	8.80056013295331	9.67018539545273	8.55465111479169	10.2050335496228	9.91082975727255	8.78612223096225	10.4163887207944	9.69737094456281
OG0001837	7.2377271752266	5.71733070751837	6.40926664054697	4.43963638771454	5.44059269699442	9.82372917943358	7.95181491674162	6.65860716027558	8.25794247747039	7.92882402564506	9.28227766432539	8.25794247747039
OG0001838	8.22697623430747	6.92739990594092	8.36425046796012	7.19429201633932	6.61939813552919	9.30298115470817	7.55032447823458	9.1679234382076	9.62971753122183	7.69442260694013	10.1336820425328	9.53470924423935
OG0001839	7.8030802192388	8.975240352628	9.89783644177687	6.2661386518511	7.36171089410705	9.63616656324553	8.56285633261846	8.98909063673525	10.0480603196357	8.65856243367789	8.64326818151501	10.1205085680431
OG0001840	8.91886413274301	6.2819403546085	7.62026445140979	7.83382396235389	7.45480857790246	10.3764647489103	8.54227422028507	8.81839788637956	10.9078258206921	10.0224451934629	11.0492124613481	10.3430221457331
OG0001841	7.09455535075124	6.40283349134532	7.30088719132676	6.41729923880334	6.5283794964452	7.90167214043296	7.34569231291297	7.44208788562802	8.67261763429488	7.26325983102016	7.73940396533056	8.32510117820355
OG0001842	7.27168562008792	5.80608299857508	6.36772877019535	6.38823064360863	6.38823064360863	7.39935971124413	7.22912957029151	6.46889688602661	8.03003396839506	6.80915761231413	8.32949244803301	7.89612152468433
OG0001843	9.88657158166	8.44451280046653	9.69737094456281	10.30449063576	8.77156911713968	10.1966036580387	9.14943621989844	9.78794746819969	10.379344808769	9.92780515397122	9.1018559752197	10.7193459782558
OG0001844	6.84229224776822	7.83382396235389	9.81984770409825	7.49954389393119	7.87003688823227	8.62841544264289	7.65443546114472	9.35651385578143	9.26133661325934	7.46984865874902	8.87563916496165	9.17508041691472
OG0001845	6.50135186741134	3.89175762728741	4.74247836977511	3.66940023015848	3.53921560947956	7.90167214043296	5.91000697340587	5.78453622203738	7.83391200303302	5.49511337385008	6.32503982222732	8.33387326506132
OG0001846	4.15919850832104	5.19762860364877	6.28113347940834	5.23053252011004	6.08064162334102	6.04050159813177	4.71611523057997	6.56035215123581	7.3394354085489	4.89850460429943	6.61365020055035	6.31054309639948
