cluster_1	cluster_2	Jaccard	Overlap
out.4.3_34	out.4.8_33	0.9888785912882299	0.9953358208955224
out.4.3_34	out.4.8_159	0.0009328358208955224	1.0
out.4.3_35	out.4.8_2	0.03944392956441149	0.994392523364486
out.4.3_36	out.4.8_35	0.9646511627906976	0.9829383886255925
out.4.3_37	out.4.8_34	0.9717779868297272	0.9951830443159922
out.4.3_37	out.4.8_179	0.0009633911368015414	1.0
out.4.3_38	out.4.8_36	0.9760479041916168	0.9979591836734694
out.4.3_39	out.4.8_2	0.03548255533721405	0.9979144942648592
out.4.3_40	out.4.8_37	0.9728601252609603	0.9946638207043756
out.4.3_41	out.4.8_38	0.9702176403207331	0.9883313885647608
out.4.3_41	out.4.8_198	0.0011587485515643105	1.0
out.4.3_42	out.4.8_39	0.9800703399765534	0.9964243146603099
out.4.3_43	out.4.8_40	0.9925925925925926	0.9985096870342772
out.4.3_44	out.4.8_41	0.9866071428571429	0.9984939759036144
out.4.3_45	out.4.8_42	0.9725190839694656	0.9860681114551083
out.4.3_45	out.4.8_172	0.0015479876160990713	1.0
out.4.3_46	out.4.8_43	0.9765625	0.9904912836767037
out.4.3_46	out.4.8_174	0.001584786053882726	1.0
out.4.3_47	out.4.8_45	0.9838709677419355	1.0
out.4.3_48	out.4.8_46	0.980327868852459	0.9966666666666667
out.4.3_49	out.4.8_49	0.9881154499151104	1.0
out.4.3_50	out.4.8_44	0.8998435054773083	0.9879725085910653
out.4.3_50	out.4.8_121	0.003430531732418525	0.6666666666666666
out.4.3_51	out.4.8_50	0.9897260273972602	0.9948364888123924
out.4.3_52	out.4.8_48	0.9830508474576272	1.0
out.4.3_53	out.4.8_47	0.9473684210526315	0.9965397923875432
out.4.3_54	out.4.8_52	0.9930313588850174	0.9965034965034965
out.4.3_54	out.4.8_183	0.0017482517482517483	1.0
out.4.3_55	out.4.8_51	0.9571917808219178	0.9928952042628775
out.4.3_56	out.4.8_54	0.9859154929577465	0.99644128113879
out.4.3_57	out.4.8_53	0.9772727272727273	0.994661921708185
out.4.3_58	out.4.8_55	0.990990990990991	0.9963768115942029
out.4.3_59	out.4.8_56	0.9927797833935018	0.9963768115942029
out.4.3_60	out.4.8_58	0.9818511796733213	0.9981549815498155
out.4.3_60	out.4.8_156	0.0018181818181818182	1.0
out.4.3_60	out.4.8_187	0.0018181818181818182	1.0
out.4.3_61	out.4.8_57	0.9652650822669104	0.9924812030075187
out.4.3_61	out.4.8_164	0.0018796992481203006	1.0
out.4.3_62	out.4.8_59	0.9831144465290806	0.9943074003795066
out.4.3_63	out.4.8_60	0.9693486590038314	0.9921568627450981
out.4.3_64	out.4.8_61	0.9882583170254403	0.9960552268244576
out.4.3_65	out.4.8_5	0.03936573051435784	0.9960079840319361
out.4.3_66	out.4.8_62	0.9833679833679834	0.9936974789915967
out.4.3_67	out.4.8_63	0.973741794310722	0.9933035714285714
out.4.3_67	out.4.8_153	0.002232142857142857	1.0
out.4.3_68	out.4.8_64	0.9928571428571429	0.9976076555023924
out.4.3_69	out.4.8_66	0.9880668257756563	0.9975903614457832
out.4.3_70	out.4.8_67	0.9903614457831326	0.9951573849878934
out.4.3_71	out.4.8_68	0.9975	1.0
out.4.3_72	out.4.8_65	0.9568345323741008	0.9975
out.4.3_73	out.4.8_70	0.9822335025380711	1.0
out.4.3_74	out.4.8_71	0.9819121447028424	0.9921671018276762
out.4.3_75	out.4.8_72	0.9788359788359788	0.9919571045576407
out.4.3_76	out.4.8_73	0.9839142091152815	0.9972826086956522
out.4.3_76	out.4.8_160	0.002717391304347826	1.0
out.4.3_77	out.4.8_74	0.9863387978142076	1.0
out.4.3_78	out.4.8_75	0.9699453551912568	1.0
out.4.3_79	out.4.8_69	0.8765743073047859	0.9914529914529915
out.4.3_80	out.4.8_77	0.9885057471264368	0.9971014492753624
out.4.3_81	out.4.8_78	0.9590643274853801	0.9969604863221885
out.4.3_82	out.4.8_80	0.9908256880733946	0.9969230769230769
out.4.3_83	out.4.8_76	0.9252873563218391	1.0
out.4.3_84	out.4.8_79	0.9634146341463414	0.9937106918238994
out.4.3_85	out.4.8_81	0.9693251533742331	0.9937106918238994
out.4.3_85	out.4.8_155	0.0031446540880503146	1.0
out.4.3_86	out.4.8_82	0.9936507936507937	1.0
out.4.3_87	out.4.8_85	0.9932432432432432	1.0
out.4.3_88	out.4.8_84	0.94	1.0
out.4.3_89	out.4.8_86	0.9788732394366197	1.0
out.4.3_90	out.4.8_87	0.9928057553956835	1.0
out.4.3_91	out.4.8_88	0.9813432835820896	0.9962121212121212
out.4.3_92	out.4.8_89	0.9520295202952029	0.9772727272727273
out.4.3_92	out.4.8_133	0.007575757575757576	1.0
out.4.3_93	out.4.8_90	0.9923664122137404	0.9961685823754789
out.4.3_93	out.4.8_189	0.0038314176245210726	1.0
out.4.3_94	out.4.8_83	0.8459016393442623	1.0
out.4.3_95	out.4.8_91	0.9910714285714286	1.0
out.4.3_96	out.4.8_92	0.9811320754716981	0.9952153110047847
out.4.3_97	out.4.8_93	0.9856459330143541	1.0
out.4.3_98	out.4.8_94	0.9898477157360406	1.0
out.4.3_99	out.4.8_95	0.9877300613496932	1.0
out.4.3_100	out.4.8_96	0.9685534591194969	1.0
out.4.3_101	out.4.8_98	0.9795918367346939	1.0
out.4.3_102	out.4.8_100	0.9794520547945206	1.0
out.4.3_103	out.4.8_97	0.9591836734693877	1.0
out.4.3_104	out.4.8_101	0.9710144927536232	1.0
out.4.3_105	out.4.8_99	0.8767123287671232	1.0
out.4.3_106	out.4.8_103	0.9672131147540983	1.0
out.4.3_107	out.4.8_104	0.9541284403669725	1.0
out.4.3_108	out.4.8_105	0.944954128440367	1.0
out.4.3_109	out.4.8_106	0.9506172839506173	1.0
out.4.3_110	out.4.8_110	1.0	1.0
out.4.3_111	out.4.8_113	1.0	1.0
out.4.3_112	out.4.8_109	0.7777777777777778	1.0
out.4.3_113	out.4.8_112	0.7142857142857143	1.0
out.4.3_114	out.4.8_111	0.7142857142857143	1.0
out.4.3_115	out.4.8_114	0.8	1.0
out.4.3_116	out.4.8_116	1.0	1.0
out.4.3_117	out.4.8_120	1.0	1.0
out.4.3_118	out.4.8_123	1.0	1.0
out.4.3_119	out.4.8_117	0.75	1.0
out.4.3_120	out.4.8_124	1.0	1.0
out.4.3_121	out.4.8_125	1.0	1.0
out.4.3_122	out.4.8_126	1.0	1.0
out.4.3_123	out.4.8_127	1.0	1.0
out.4.3_124	out.4.8_128	1.0	1.0
out.4.3_125	out.4.8_129	1.0	1.0
out.4.3_126	out.4.8_130	1.0	1.0
out.4.3_127	out.4.8_134	1.0	1.0
out.4.3_128	out.4.8_119	0.6666666666666666	1.0
out.4.3_129	out.4.8_139	1.0	1.0
out.4.3_130	out.4.8_141	1.0	1.0
out.4.3_131	out.4.8_118	0.6666666666666666	1.0
out.4.3_132	out.4.8_144	1.0	1.0
out.4.3_133	out.4.8_146	1.0	1.0
out.4.3_134	out.4.8_147	1.0	1.0
out.4.3_135	out.4.8_148	1.0	1.0
out.4.3_136	out.4.8_122	0.6666666666666666	1.0
out.4.3_137	out.4.8_151	1.0	1.0
out.4.3_138	out.4.8_152	1.0	1.0
out.4.3_139	out.4.8_154	1.0	1.0
out.4.3_140	out.4.8_157	1.0	1.0
out.4.3_141	out.4.8_158	1.0	1.0
out.4.3_142	out.4.8_140	0.5	1.0
out.4.3_143	out.4.8_161	1.0	1.0
out.4.3_144	out.4.8_165	1.0	1.0
out.4.3_145	out.4.8_166	1.0	1.0
out.4.3_146	out.4.8_143	0.5	1.0
out.4.3_147	out.4.8_169	1.0	1.0
out.4.3_148	out.4.8_171	1.0	1.0
out.4.3_149	out.4.8_173	1.0	1.0
out.4.3_150	out.4.8_132	0.5	1.0
out.4.3_151	out.4.8_175	1.0	1.0
out.4.3_152	out.4.8_177	1.0	1.0
out.4.3_153	out.4.8_131	0.5	1.0
out.4.3_154	out.4.8_178	1.0	1.0
out.4.3_155	out.4.8_180	1.0	1.0
out.4.3_156	out.4.8_181	1.0	1.0
out.4.3_157	out.4.8_182	1.0	1.0
out.4.3_158	out.4.8_184	1.0	1.0
out.4.3_159	out.4.8_185	1.0	1.0
out.4.3_160	out.4.8_188	1.0	1.0
out.4.3_161	out.4.8_190	1.0	1.0
out.4.3_162	out.4.8_191	1.0	1.0
out.4.3_163	out.4.8_192	1.0	1.0
out.4.3_164	out.4.8_193	1.0	1.0
out.4.3_165	out.4.8_194	1.0	1.0
out.4.3_166	out.4.8_195	1.0	1.0
out.4.3_167	out.4.8_196	1.0	1.0
out.4.3_168	out.4.8_197	1.0	1.0
out.4.3_169	out.4.8_199	1.0	1.0
out.4.3_170	out.4.8_200	1.0	1.0
out.4.3_1	out.5.8_1	0.9232903419316136	0.9858549734447143
out.4.3_1	out.5.8_90	0.002428091146806126	0.91
out.4.3_1	out.5.8_99	0.0006401877884179359	0.5454545454545454
out.4.3_1	out.5.8_130	0.00010675491739838266	1.0
out.4.3_1	out.5.8_131	8.00640512409928e-05	0.75
out.4.3_1	out.5.8_141	5.337603416066186e-05	0.6666666666666666
out.4.3_1	out.5.8_142	8.0066188048787e-05	1.0
out.4.3_1	out.5.8_143	5.337603416066186e-05	0.6666666666666666
out.4.3_1	out.5.8_162	5.337745869919133e-05	1.0
out.4.3_1	out.5.8_167	5.337745869919133e-05	1.0
out.4.3_1	out.5.8_194	5.337745869919133e-05	1.0
out.4.3_1	out.5.8_195	5.337745869919133e-05	1.0
out.4.3_1	out.5.8_212	2.6688729349595664e-05	1.0
out.4.3_1	out.5.8_214	2.6688729349595664e-05	1.0
out.4.3_1	out.5.8_216	2.6688729349595664e-05	1.0
out.4.3_1	out.5.8_222	2.6688729349595664e-05	1.0
out.4.3_2	out.5.8_2	0.7914153502473272	0.993868226995832
out.4.3_2	out.5.8_172	8.01538954793203e-05	1.0
out.4.3_2	out.5.8_228	4.007694773966015e-05	1.0
out.4.3_3	out.5.8_3	0.8498312197792173	0.989588866461277
out.4.3_4	out.5.8_4	0.8656967926753918	0.9970886976774277
out.4.3_5	out.5.8_5	0.8289768483943242	0.994299674267101
out.4.3_6	out.5.8_6	0.8262852798631569	0.9966758367721229
out.4.3_7	out.5.8_7	0.887332908975175	0.9867862199150542
out.4.3_8	out.5.8_8	0.9918890633176347	1.0
out.4.3_9	out.5.8_9	0.9901634382566586	1.0
out.4.3_10	out.5.8_10	0.967482192629297	0.9840919829894471
out.4.3_11	out.5.8_11	0.9637558685446009	0.991499227202473
out.4.3_12	out.5.8_12	0.9089379207180255	0.962383686398733
out.4.3_12	out.5.8_230	0.00019387359441644047	1.0
out.4.3_13	out.5.8_13	0.9036715357283853	0.9587434554973822
out.4.3_13	out.5.8_253	0.0002094240837696335	1.0
out.4.3_14	out.5.8_14	0.9096715328467153	0.9883519206939281
out.4.3_15	out.5.8_15	0.9843268961656871	1.0
out.4.3_16	out.5.8_16	0.8396098618260635	0.9442413162705667
out.4.3_16	out.5.8_251	0.00028506271379703536	1.0
out.4.3_17	out.5.8_18	0.9064817800709448	0.9683086462280399
out.4.3_17	out.5.8_91	0.018015067147068457	0.5555555555555556
out.4.3_17	out.5.8_116	0.002987056090275473	0.6923076923076923
out.4.3_17	out.5.8_125	0.001328462304882099	0.6666666666666666
out.4.3_18	out.5.8_17	0.9574116870254209	0.9897610921501706
out.4.3_18	out.5.8_241	0.00033344448149383126	1.0
out.4.3_19	out.5.8_19	0.9698384201077199	1.0
out.4.3_20	out.5.8_2	0.07006856960612343	0.9270042194092827
out.4.3_20	out.5.8_111	0.007169970476592155	0.9444444444444444
out.4.3_21	out.5.8_21	0.8241308793456033	0.9415887850467289
out.4.3_21	out.5.8_206	0.0004310344827586207	1.0
out.4.3_21	out.5.8_226	0.0004310344827586207	1.0
out.4.3_21	out.5.8_227	0.0004310344827586207	1.0
out.4.3_21	out.5.8_249	0.0004310344827586207	1.0
out.4.3_21	out.5.8_262	0.0004310344827586207	1.0
out.4.3_22	out.5.8_20	0.9741763134461264	1.0
out.4.3_23	out.5.8_1	0.05248521009253173	0.9646840148698885
out.4.3_23	out.5.8_135	0.0018587360594795538	1.0
out.4.3_24	out.5.8_23	0.8380998545807077	0.9757336343115124
out.4.3_24	out.5.8_231	0.0004950495049504951	1.0
out.4.3_25	out.5.8_22	0.8748099341104917	0.9604897050639956
out.4.3_25	out.5.8_92	0.05097214923804519	0.9897959183673469
out.4.3_25	out.5.8_256	0.0005257623554153522	1.0
out.4.3_26	out.5.8_26	0.7803970223325062	0.9944664031620554
out.4.3_26	out.5.8_93	0.028606208155812538	0.5529411764705883
out.4.3_26	out.5.8_95	0.04661280298321939	0.9493670886075949
out.4.3_26	out.5.8_151	0.001869158878504673	1.0
out.4.3_26	out.5.8_236	0.0006230529595015577	1.0
out.4.3_26	out.5.8_268	0.0006230529595015577	1.0
out.4.3_27	out.5.8_2	0.04802892614872648	0.9554423933800127
out.4.3_28	out.5.8_24	0.91324200913242	0.9769713886950454
out.4.3_28	out.5.8_150	0.0013324450366422385	0.6666666666666666
out.4.3_28	out.5.8_260	0.0006666666666666666	1.0
out.4.3_29	out.5.8_25	0.8911988911988912	0.9518874907475944
out.4.3_29	out.5.8_148	0.0021770682148040637	1.0
out.4.3_29	out.5.8_192	0.001451378809869376	1.0
out.4.3_29	out.5.8_197	0.001451378809869376	1.0
out.4.3_29	out.5.8_232	0.000725689404934688	1.0
out.4.3_30	out.5.8_3	0.060848384576497085	0.9756816507000737
out.4.3_30	out.5.8_223	0.0007369196757553427	1.0
out.4.3_31	out.5.8_27	0.8363636363636363	0.9928057553956835
out.4.3_31	out.5.8_215	0.0007621951219512195	1.0
out.4.3_32	out.5.8_31	0.757001647446458	0.9967462039045553
out.4.3_32	out.5.8_85	0.11541632316570487	0.9859154929577465
out.4.3_33	out.5.8_30	0.8034334763948497	0.9760166840458812
out.4.3_33	out.5.8_88	0.07685738684884715	0.7563025210084033
out.4.3_33	out.5.8_96	0.059233449477351915	0.918918918918919
out.4.3_33	out.5.8_239	0.0008756567425569177	1.0
out.4.3_34	out.5.8_29	0.8862164662349676	0.9906928645294726
out.4.3_34	out.5.8_129	0.002793296089385475	0.6
out.4.3_34	out.5.8_170	0.0018656716417910447	1.0
out.4.3_34	out.5.8_211	0.0009328358208955224	1.0
out.4.3_35	out.5.8_2	0.03341984683905284	0.974766355140187
out.4.3_35	out.5.8_184	0.001869158878504673	1.0
out.4.3_36	out.5.8_28	0.8891916439600364	0.956989247311828
out.4.3_36	out.5.8_100	0.02332089552238806	0.625
out.4.3_36	out.5.8_103	0.0186219739292365	0.5405405405405406
out.4.3_36	out.5.8_235	0.000946073793755913	1.0
out.4.3_37	out.5.8_3	0.046668812359188926	0.9778420038535646
out.4.3_37	out.5.8_245	0.0009633911368015414	1.0
out.4.3_38	out.5.8_4	0.05423481144270219	0.965
out.4.3_39	out.5.8_2	0.030325372655874337	0.986444212721585
out.4.3_40	out.5.8_4	0.050753147482014385	0.9637139807897546
out.4.3_41	out.5.8_32	0.8398692810457516	0.9334140435835351
out.4.3_41	out.5.8_102	0.027366020524515394	0.631578947368421
out.4.3_41	out.5.8_114	0.009195402298850575	0.5333333333333333
out.4.3_41	out.5.8_177	0.002317497103128621	1.0
out.4.3_41	out.5.8_270	0.0011587485515643105	1.0
out.4.3_42	out.5.8_5	0.0547879942829919	0.9594755661501788
out.4.3_42	out.5.8_244	0.0011918951132300357	1.0
out.4.3_43	out.5.8_33	0.9735294117647059	0.9910179640718563
out.4.3_44	out.5.8_34	0.9372262773722628	0.9786585365853658
out.4.3_44	out.5.8_128	0.004457652303120356	0.6
out.4.3_45	out.5.8_37	0.9480122324159022	0.9872611464968153
out.4.3_45	out.5.8_234	0.0015479876160990713	1.0
out.4.3_46	out.5.8_38	0.9118541033434651	0.9569377990430622
out.4.3_46	out.5.8_147	0.0031645569620253164	0.6666666666666666
out.4.3_47	out.5.8_35	0.9635499207606973	0.9967213114754099
out.4.3_48	out.5.8_36	0.9461172741679873	0.995
out.4.3_49	out.5.8_6	0.05105333080280888	0.9243986254295533
out.4.3_50	out.5.8_5	0.0358866308706586	0.9072164948453608
out.4.3_50	out.5.8_109	0.025423728813559324	0.6521739130434783
out.4.3_51	out.5.8_40	0.9218241042345277	0.9741824440619621
out.4.3_52	out.5.8_39	0.9365853658536586	0.993103448275862
out.4.3_53	out.5.8_7	0.0604631217838765	0.9757785467128027
out.4.3_53	out.5.8_238	0.0017301038062283738	1.0
out.4.3_54	out.5.8_41	0.9354304635761589	0.9877622377622378
out.4.3_54	out.5.8_250	0.0017482517482517483	1.0
out.4.3_55	out.5.8_42	0.915	0.9751332149200711
out.4.3_56	out.5.8_44	0.9389830508474576	0.9857651245551602
out.4.3_56	out.5.8_164	0.0035587188612099642	1.0
out.4.3_57	out.5.8_6	0.051050480083658145	0.9555160142348754
out.4.3_57	out.5.8_113	0.01584507042253521	0.6
out.4.3_57	out.5.8_203	0.0017793594306049821	1.0
out.4.3_58	out.5.8_50	0.8619469026548673	0.9759519038076152
out.4.3_59	out.5.8_43	0.9206081081081081	0.9873188405797102
out.4.3_60	out.5.8_47	0.9475587703435805	0.9943074003795066
out.4.3_60	out.5.8_207	0.0018181818181818182	1.0
out.4.3_60	out.5.8_254	0.0018181818181818182	1.0
out.4.3_61	out.5.8_45	0.947463768115942	0.9830827067669173
out.4.3_61	out.5.8_218	0.0018796992481203006	1.0
out.4.3_62	out.5.8_46	0.9611111111111111	0.9848197343453511
out.4.3_63	out.5.8_48	0.9272388059701493	0.9745098039215686
out.4.3_64	out.5.8_49	0.9544592030360531	0.9921104536489151
out.4.3_64	out.5.8_199	0.0019723865877712033	1.0
out.4.3_65	out.5.8_5	0.033753835663143536	0.9880239520958084
out.4.3_66	out.5.8_5	0.031482112436115844	0.9665271966527197
out.4.3_67	out.5.8_52	0.9173913043478261	0.9723502304147466
out.4.3_68	out.5.8_53	0.9881516587677726	0.9952267303102625
out.4.3_68	out.5.8_219	0.002386634844868735	1.0
out.4.3_69	out.5.8_55	0.9485981308411215	0.9759615384615384
out.4.3_69	out.5.8_224	0.0023923444976076554	1.0
out.4.3_70	out.5.8_54	0.9692671394799054	0.9927360774818402
out.4.3_70	out.5.8_220	0.002421307506053269	1.0
out.4.3_71	out.5.8_56	0.9610705596107056	0.9875
out.4.3_72	out.5.8_51	0.8725274725274725	0.9925
out.4.3_73	out.5.8_57	0.945273631840796	0.9819121447028424
out.4.3_74	out.5.8_58	0.9255583126550868	0.9713541666666666
out.4.3_75	out.5.8_59	0.9685863874345549	0.9919571045576407
out.4.3_76	out.5.8_64	0.8227513227513228	0.9688473520249221
out.4.3_76	out.5.8_98	0.13066666666666665	0.875
out.4.3_77	out.5.8_62	0.9016393442622951	0.9850746268656716
out.4.3_77	out.5.8_104	0.08196721311475409	0.8571428571428571
out.4.3_77	out.5.8_201	0.002770083102493075	1.0
out.4.3_78	out.5.8_60	0.926829268292683	0.9633802816901409
out.4.3_78	out.5.8_217	0.0028169014084507044	1.0
out.4.3_79	out.5.8_6	0.03197259491864116	0.9572649572649573
out.4.3_80	out.5.8_14	0.07880184331797235	0.991304347826087
out.4.3_80	out.5.8_255	0.002898550724637681	1.0
out.4.3_81	out.5.8_3	0.01495628163828808	0.9878419452887538
out.4.3_82	out.5.8_76	0.5861027190332326	0.97
out.4.3_82	out.5.8_87	0.3902439024390244	0.9770992366412213
out.4.3_83	out.5.8_72	0.6552706552706553	0.888030888030888
out.4.3_84	out.5.8_63	0.948948948948949	0.9937106918238994
out.4.3_85	out.5.8_7	0.0339201373980249	0.9937106918238994
out.4.3_85	out.5.8_204	0.0031446540880503146	1.0
out.4.3_85	out.5.8_205	0.0031446540880503146	1.0
out.4.3_86	out.5.8_61	0.8681948424068768	0.9680511182108626
out.4.3_86	out.5.8_117	0.028481012658227847	0.75
out.4.3_87	out.5.8_66	0.9766666666666667	0.9965986394557823
out.4.3_88	out.5.8_67	0.9205298013245033	0.9858156028368794
out.4.3_88	out.5.8_183	0.0070921985815602835	1.0
out.4.3_89	out.5.8_69	0.9719298245614035	0.9964028776978417
out.4.3_90	out.5.8_70	0.9609929078014184	0.9818840579710145
out.4.3_91	out.5.8_6	0.025059552167698906	0.9962121212121212
out.4.3_92	out.5.8_68	0.8775510204081632	0.9772727272727273
out.4.3_92	out.5.8_161	0.007575757575757576	1.0
out.4.3_93	out.5.8_71	0.969811320754717	0.9846743295019157
out.4.3_93	out.5.8_258	0.0038314176245210726	1.0
out.4.3_94	out.5.8_65	0.810126582278481	0.9922480620155039
out.4.3_95	out.5.8_73	0.9776785714285714	0.9909502262443439
out.4.3_96	out.5.8_75	0.9493087557603687	0.9856459330143541
out.4.3_96	out.5.8_208	0.004784688995215311	1.0
out.4.3_96	out.5.8_229	0.004784688995215311	1.0
out.4.3_97	out.5.8_74	0.958139534883721	1.0
out.4.3_98	out.5.8_77	0.9692307692307692	1.0
out.4.3_98	out.5.8_121	0.025252525252525252	0.625
out.4.3_99	out.5.8_78	0.8594594594594595	0.9754601226993865
out.4.3_99	out.5.8_213	0.006134969325153374	1.0
out.4.3_100	out.5.8_79	0.9221556886227545	1.0
out.4.3_101	out.5.8_84	0.9662162162162162	0.9930555555555556
out.4.3_102	out.5.8_82	0.9285714285714286	1.0
out.4.3_103	out.5.8_80	0.8545454545454545	1.0
out.4.3_104	out.5.8_83	0.8859060402684564	0.9850746268656716
out.4.3_104	out.5.8_242	0.007462686567164179	1.0
out.4.3_105	out.5.8_81	0.8205128205128205	1.0
out.4.3_106	out.5.8_86	0.8602941176470589	0.9915254237288136
out.4.3_107	out.5.8_89	0.9122807017543859	1.0
out.4.3_108	out.5.8_10	0.016202611294635835	1.0
out.4.3_109	out.5.8_94	0.9166666666666666	1.0
out.4.3_110	out.5.8_120	1.0	1.0
out.4.3_111	out.5.8_124	1.0	1.0
out.4.3_112	out.5.8_119	0.7777777777777778	1.0
out.4.3_113	out.5.8_123	0.7142857142857143	1.0
out.4.3_114	out.5.8_122	0.7142857142857143	1.0
out.4.3_115	out.5.8_133	1.0	1.0
out.4.3_116	out.5.8_138	1.0	1.0
out.4.3_117	out.5.8_144	1.0	1.0
out.4.3_118	out.5.8_152	1.0	1.0
out.4.3_119	out.5.8_127	0.5	1.0
out.4.3_120	out.5.8_153	1.0	1.0
out.4.3_121	out.5.8_137	0.75	1.0
out.4.3_122	out.5.8_136	0.75	1.0
out.4.3_123	out.5.8_154	1.0	1.0
out.4.3_124	out.5.8_155	1.0	1.0
out.4.3_125	out.5.8_156	1.0	1.0
out.4.3_127	out.5.8_166	1.0	1.0
out.4.3_128	out.5.8_140	0.6666666666666666	1.0
out.4.3_129	out.5.8_171	1.0	1.0
out.4.3_130	out.5.8_180	1.0	1.0
out.4.3_131	out.5.8_139	0.6666666666666666	1.0
out.4.3_132	out.5.8_149	0.6666666666666666	1.0
out.4.3_133	out.5.8_186	1.0	1.0
out.4.3_134	out.5.8_189	1.0	1.0
out.4.3_135	out.5.8_190	1.0	1.0
out.4.3_136	out.5.8_157	0.6666666666666666	1.0
out.4.3_137	out.5.8_198	1.0	1.0
out.4.3_138	out.5.8_200	1.0	1.0
out.4.3_139	out.5.8_202	1.0	1.0
out.4.3_140	out.5.8_209	1.0	1.0
out.4.3_141	out.5.8_210	1.0	1.0
out.4.3_142	out.5.8_173	0.5	1.0
out.4.3_143	out.5.8_175	0.5	1.0
out.4.3_144	out.5.8_221	1.0	1.0
out.4.3_145	out.5.8_225	1.0	1.0
out.4.3_146	out.5.8_182	0.5	1.0
out.4.3_147	out.5.8_233	1.0	1.0
out.4.3_148	out.5.8_193	0.5	1.0
out.4.3_149	out.5.8_237	1.0	1.0
out.4.3_150	out.5.8_146	0.3333333333333333	1.0
out.4.3_151	out.5.8_240	1.0	1.0
out.4.3_152	out.5.8_243	1.0	1.0
out.4.3_153	out.5.8_145	0.3333333333333333	1.0
out.4.3_154	out.5.8_163	0.5	1.0
out.4.3_155	out.5.8_246	1.0	1.0
out.4.3_156	out.5.8_247	1.0	1.0
out.4.3_157	out.5.8_248	1.0	1.0
out.4.3_158	out.5.8_252	1.0	1.0
out.4.3_159	out.5.8_196	0.5	1.0
out.4.3_160	out.5.8_257	1.0	1.0
out.4.3_161	out.5.8_259	1.0	1.0
out.4.3_162	out.5.8_261	1.0	1.0
out.4.3_163	out.5.8_263	1.0	1.0
out.4.3_164	out.5.8_264	1.0	1.0
out.4.3_165	out.5.8_265	1.0	1.0
out.4.3_166	out.5.8_266	1.0	1.0
out.4.3_167	out.5.8_267	1.0	1.0
out.4.3_168	out.5.8_269	1.0	1.0
out.4.3_169	out.5.8_271	1.0	1.0
out.4.3_170	out.5.8_272	1.0	1.0
